"units","param","class1","class2","xLabel","aggregate","classLabel1","classPalette1","classLabel2","classPalette2"
"EJ","inputs","refined liquids enduse","trn_pass_road_LDV_4W","Year","sum","input","pal_metis","sector","pal_metis"
"EJ","inputs","refined liquids enduse","trn_shipping_intl","Year","sum","input","pal_metis","sector","pal_metis"
"EJ","inputs","refined liquids industrial","industrial energy use","Year","sum","input","pal_metis","sector","pal_metis"
"EJ","inputs","refined liquids industrial","industrial feedstocks","Year","sum","input","pal_metis","sector","pal_metis"
"EJ","inputs","regional biomass","delivered biomass","Year","sum","input","pal_metis","sector","pal_metis"
"EJ","inputs","regional biomass","regional biomass","Year","sum","input","pal_metis","sector","pal_metis"
"EJ","inputs","regional natural gas","gas to liquids","Year","sum","input","pal_metis","sector","pal_metis"
"EJ","inputs","regional oil","oil refining","Year","sum","input","pal_metis","sector","pal_metis"
"EJ","inputs","renewable","trn_pass","Year","sum","input","pal_metis","sector","pal_metis"
"million ton-km","inputs","trn_freight_road","trn_freight","Year","sum","input","pal_metis","sector","pal_metis"
"million pass-km","inputs","trn_pass_road","trn_pass","Year","sum","input","pal_metis","sector","pal_metis"
"million pass-km","inputs","trn_pass_road_LDV","trn_pass_road","Year","sum","input","pal_metis","sector","pal_metis"
"million pass-km","inputs","trn_pass_road_LDV_4W","trn_pass_road_LDV","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","water_td_dom_C","municipal water","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","water_td_dom_W","municipal water","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","water_td_ind_C","industry","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","water_td_ind_W","industry","Year","sum","input","pal_metis","sector","pal_metis"
"EJ","inputs","wholesale gas","industrial energy use","Year","sum","input","pal_metis","sector","pal_metis"
"EJ","inputs","wholesale gas","oil refining","Year","sum","input","pal_metis","sector","pal_metis"
"EJ","inputs","delivered biomass","process heat cement","Year","sum","input","pal_metis","sector","pal_metis"
"EJ","inputs","delivered coal","process heat cement","Year","sum","input","pal_metis","sector","pal_metis"
"EJ","inputs","elect_td_ind","biomass liquids","Year","sum","input","pal_metis","sector","pal_metis"
"EJ","inputs","elect_td_ind","cement","Year","sum","input","pal_metis","sector","pal_metis"
"Mt","inputs","limestone","cement","Year","sum","input","pal_metis","sector","pal_metis"
"MtC","inputs","onshore carbon-storage","carbon-storage","Year","sum","input","pal_metis","sector","pal_metis"
"EJ","inputs","process heat cement","cement","Year","sum","input","pal_metis","sector","pal_metis"
"EJ","inputs","refined liquids industrial","process heat cement","Year","sum","input","pal_metis","sector","pal_metis"
"EJ","inputs","regional biomass","biomass liquids","Year","sum","input","pal_metis","sector","pal_metis"
"EJ","inputs","regional biomassOil","biomass liquids","Year","sum","input","pal_metis","sector","pal_metis"
"EJ","inputs","regional corn","regional corn for ethanol","Year","sum","input","pal_metis","sector","pal_metis"
"EJ","inputs","regional corn for ethanol","biomass liquids","Year","sum","input","pal_metis","sector","pal_metis"
"EJ","inputs","regional oilcrop","regional biomassOil","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","South Atlantic Gulf_water consumption","water_td_an_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","South Atlantic Gulf_water consumption","water_td_dom_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","South Atlantic Gulf_water consumption","water_td_elec_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","South Atlantic Gulf_water consumption","water_td_ind_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","South Atlantic Gulf_water consumption","water_td_irr_UsaCstSE_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","South Atlantic Gulf_water consumption","water_td_pri_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","South Atlantic Gulf_water withdrawals","water_td_an_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","South Atlantic Gulf_water withdrawals","water_td_dom_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","South Atlantic Gulf_water withdrawals","water_td_elec_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","South Atlantic Gulf_water withdrawals","water_td_ind_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","South Atlantic Gulf_water withdrawals","water_td_irr_UsaCstSE_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","South Atlantic Gulf_water withdrawals","water_td_pri_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Tennessee River_water consumption","water_td_an_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Tennessee River_water consumption","water_td_dom_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Tennessee River_water consumption","water_td_elec_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Tennessee River_water consumption","water_td_ind_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Tennessee River_water consumption","water_td_irr_TennR_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Tennessee River_water consumption","water_td_pri_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Tennessee River_water withdrawals","water_td_an_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Tennessee River_water withdrawals","water_td_dom_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Tennessee River_water withdrawals","water_td_elec_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Tennessee River_water withdrawals","water_td_ind_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Tennessee River_water withdrawals","water_td_irr_TennR_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Tennessee River_water withdrawals","water_td_pri_W","Year","sum","input","pal_metis","sector","pal_metis"
"EJ","inputs","wholesale gas","biomass liquids","Year","sum","input","pal_metis","sector","pal_metis"
"EJ","inputs","wholesale gas","process heat cement","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Arkansas White Red_water consumption","water_td_an_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Arkansas White Red_water consumption","water_td_dom_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Arkansas White Red_water consumption","water_td_elec_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Arkansas White Red_water consumption","water_td_ind_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Arkansas White Red_water consumption","water_td_irr_ArkWhtRedR_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Arkansas White Red_water consumption","water_td_pri_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Arkansas White Red_water withdrawals","water_td_an_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Arkansas White Red_water withdrawals","water_td_dom_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Arkansas White Red_water withdrawals","water_td_elec_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Arkansas White Red_water withdrawals","water_td_ind_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Arkansas White Red_water withdrawals","water_td_irr_ArkWhtRedR_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Arkansas White Red_water withdrawals","water_td_pri_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Lower Mississippi River_water consumption","water_td_an_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Lower Mississippi River_water consumption","water_td_dom_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Lower Mississippi River_water consumption","water_td_elec_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Lower Mississippi River_water consumption","water_td_ind_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Lower Mississippi River_water consumption","water_td_irr_MissppRS_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Lower Mississippi River_water consumption","water_td_pri_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Lower Mississippi River_water withdrawals","water_td_an_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Lower Mississippi River_water withdrawals","water_td_dom_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Lower Mississippi River_water withdrawals","water_td_elec_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Lower Mississippi River_water withdrawals","water_td_ind_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Lower Mississippi River_water withdrawals","water_td_irr_MissppRS_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Lower Mississippi River_water withdrawals","water_td_pri_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Lower Colorado River_water consumption","water_td_an_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Lower Colorado River_water consumption","water_td_dom_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Lower Colorado River_water consumption","water_td_elec_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Lower Colorado River_water consumption","water_td_ind_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Lower Colorado River_water consumption","water_td_irr_UsaColoRS_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Lower Colorado River_water consumption","water_td_pri_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Lower Colorado River_water withdrawals","water_td_an_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Lower Colorado River_water withdrawals","water_td_dom_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Lower Colorado River_water withdrawals","water_td_elec_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Lower Colorado River_water withdrawals","water_td_ind_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Lower Colorado River_water withdrawals","water_td_irr_UsaColoRS_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Lower Colorado River_water withdrawals","water_td_pri_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Mexico-Northwest Coast_water consumption","water_td_an_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Mexico-Northwest Coast_water consumption","water_td_dom_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Mexico-Northwest Coast_water consumption","water_td_elec_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Mexico-Northwest Coast_water consumption","water_td_ind_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Mexico-Northwest Coast_water consumption","water_td_irr_MexCstNW_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Mexico-Northwest Coast_water consumption","water_td_pri_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Mexico-Northwest Coast_water withdrawals","water_td_an_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Mexico-Northwest Coast_water withdrawals","water_td_dom_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Mexico-Northwest Coast_water withdrawals","water_td_elec_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Mexico-Northwest Coast_water withdrawals","water_td_ind_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Mexico-Northwest Coast_water withdrawals","water_td_irr_MexCstNW_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Mexico-Northwest Coast_water withdrawals","water_td_pri_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Upper Colorado River_water consumption","water_td_an_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Upper Colorado River_water consumption","water_td_dom_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Upper Colorado River_water consumption","water_td_elec_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Upper Colorado River_water consumption","water_td_ind_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Upper Colorado River_water consumption","water_td_irr_UsaColoRN_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Upper Colorado River_water consumption","water_td_pri_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Upper Colorado River_water withdrawals","water_td_an_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Upper Colorado River_water withdrawals","water_td_dom_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Upper Colorado River_water withdrawals","water_td_elec_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Upper Colorado River_water withdrawals","water_td_ind_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Upper Colorado River_water withdrawals","water_td_irr_UsaColoRN_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Upper Colorado River_water withdrawals","water_td_pri_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","California River_water consumption","water_td_an_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","California River_water consumption","water_td_dom_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","California River_water consumption","water_td_elec_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","California River_water consumption","water_td_ind_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","California River_water consumption","water_td_irr_California_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","California River_water consumption","water_td_pri_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","California River_water withdrawals","water_td_an_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","California River_water withdrawals","water_td_dom_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","California River_water withdrawals","water_td_elec_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","California River_water withdrawals","water_td_ind_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","California River_water withdrawals","water_td_irr_California_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","California River_water withdrawals","water_td_pri_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Great_water consumption","water_td_an_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Great_water consumption","water_td_dom_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Great_water consumption","water_td_elec_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Great_water consumption","water_td_ind_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Great_water consumption","water_td_irr_GreatBasin_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Great_water consumption","water_td_pri_C","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Great_water withdrawals","water_td_an_W","Year","sum","input","pal_metis","sector","pal_metis"
"km^3","inputs","Great_water withdrawals","water_td_dom_W","Year","sum","input","pal_metis","sector","pal_metis"
