"scenario","region","param","sources","x","xLabel","vintage","units","aggregate","origScen","origQuery","origUnits","origX","value"
"Eg1","Japan","co2emissionByEndUse","Sources",2055,"Year","Vint_2055","CO2 Emission by Enduse (MTCO2 Eq.)","sum","ExampleScen1","CO2 Emissions by enduse","MtC/yr",2055,-4.70431893306855
"Eg1","Japan","co2emissionByEndUse","Sources",2060,"Year","Vint_2060","CO2 Emission by Enduse (MTCO2 Eq.)","sum","ExampleScen1","CO2 Emissions by enduse","MTC",2060,1122.22050215136
"Eg1","Japan","co2emissionByEndUse","Sources",2060,"Year","Vint_2060","CO2 Emission by Enduse (MTCO2 Eq.)","sum","ExampleScen1","CO2 Emissions by enduse","MtC/yr",2060,-4.09578562087112
"Eg1","Japan","co2emissionByEndUse","Sources",2065,"Year","Vint_2065","CO2 Emission by Enduse (MTCO2 Eq.)","sum","ExampleScen1","CO2 Emissions by enduse","MTC",2065,1100.65223396275
"Eg1","Japan","co2emissionByEndUse","Sources",2065,"Year","Vint_2065","CO2 Emission by Enduse (MTCO2 Eq.)","sum","ExampleScen1","CO2 Emissions by enduse","MtC/yr",2065,-3.628980283027
"Eg1","Japan","co2emissionByEndUse","Sources",2070,"Year","Vint_2070","CO2 Emission by Enduse (MTCO2 Eq.)","sum","ExampleScen1","CO2 Emissions by enduse","MTC",2070,1078.05038660459
"Eg1","Japan","co2emissionByEndUse","Sources",2070,"Year","Vint_2070","CO2 Emission by Enduse (MTCO2 Eq.)","sum","ExampleScen1","CO2 Emissions by enduse","MtC/yr",2070,-3.44903268094367
"Eg1","Japan","co2emissionByEndUse","Sources",2075,"Year","Vint_2075","CO2 Emission by Enduse (MTCO2 Eq.)","sum","ExampleScen1","CO2 Emissions by enduse","MTC",2075,1007.9936071314
"Eg1","Japan","co2emissionByEndUse","Sources",2075,"Year","Vint_2075","CO2 Emission by Enduse (MTCO2 Eq.)","sum","ExampleScen1","CO2 Emissions by enduse","MtC/yr",2075,-3.47245272084187
"Eg1","Japan","co2emissionByEndUse","Sources",2080,"Year","Vint_2080","CO2 Emission by Enduse (MTCO2 Eq.)","sum","ExampleScen1","CO2 Emissions by enduse","MTC",2080,984.658517642284
"Eg1","Japan","co2emissionByEndUse","Sources",2080,"Year","Vint_2080","CO2 Emission by Enduse (MTCO2 Eq.)","sum","ExampleScen1","CO2 Emissions by enduse","MtC/yr",2080,-3.62714558252273
"Eg1","Japan","co2emissionByEndUse","Sources",2085,"Year","Vint_2085","CO2 Emission by Enduse (MTCO2 Eq.)","sum","ExampleScen1","CO2 Emissions by enduse","MTC",2085,996.421897077927
"Eg1","Japan","co2emissionByEndUse","Sources",2085,"Year","Vint_2085","CO2 Emission by Enduse (MTCO2 Eq.)","sum","ExampleScen1","CO2 Emissions by enduse","MtC/yr",2085,-3.8615052002721
"Eg1","Japan","co2emissionByEndUse","Sources",2090,"Year","Vint_2090","CO2 Emission by Enduse (MTCO2 Eq.)","sum","ExampleScen1","CO2 Emissions by enduse","MTC",2090,958.818703002917
"Eg1","Japan","co2emissionByEndUse","Sources",2090,"Year","Vint_2090","CO2 Emission by Enduse (MTCO2 Eq.)","sum","ExampleScen1","CO2 Emissions by enduse","MtC/yr",2090,-4.16382485051834
"Eg1","Japan","co2emissionByEndUse","Sources",2095,"Year","Vint_2095","CO2 Emission by Enduse (MTCO2 Eq.)","sum","ExampleScen1","CO2 Emissions by enduse","MTC",2095,914.352215375892
"Eg1","Japan","co2emissionByEndUse","Sources",2095,"Year","Vint_2095","CO2 Emission by Enduse (MTCO2 Eq.)","sum","ExampleScen1","CO2 Emissions by enduse","MtC/yr",2095,-4.49556754788515
"Eg1","Japan","co2emissionByEndUse","Sources",2100,"Year","Vint_2100","CO2 Emission by Enduse (MTCO2 Eq.)","sum","ExampleScen1","CO2 Emissions by enduse","MTC",2100,881.597144564584
"Eg1","Japan","co2emissionByEndUse","Sources",2100,"Year","Vint_2100","CO2 Emission by Enduse (MTCO2 Eq.)","sum","ExampleScen1","CO2 Emissions by enduse","MtC/yr",2100,-4.80019868949738
"Eg1","Japan","elecByTech","Sources",1990,"Year","Vint_1990","Electricity Generation (TWh)","sum","ExampleScen1","Electricity generation by aggregate technology","EJ",1990,835.512886111118
"Eg1","Japan","elecByTech","Sources",2005,"Year","Vint_2005","Electricity Generation (TWh)","sum","ExampleScen1","Electricity generation by aggregate technology","EJ",2005,1089.91063333334
"Eg1","Japan","elecByTech","Sources",2010,"Year","Vint_2010","Electricity Generation (TWh)","sum","ExampleScen1","Electricity generation by aggregate technology","EJ",2010,1110.75030277779
"Eg1","Japan","elecByTech","Sources",2015,"Year","Vint_2015","Electricity Generation (TWh)","sum","ExampleScen1","Electricity generation by aggregate technology","EJ",2015,1259.12910230557
"Eg1","Japan","elecByTech","Sources",2020,"Year","Vint_2020","Electricity Generation (TWh)","sum","ExampleScen1","Electricity generation by aggregate technology","EJ",2020,1266.1819892389
"Eg1","Japan","elecByTech","Sources",2025,"Year","Vint_2025","Electricity Generation (TWh)","sum","ExampleScen1","Electricity generation by aggregate technology","EJ",2025,1268.15853485834
"Eg1","Japan","elecByTech","Sources",2030,"Year","Vint_2030","Electricity Generation (TWh)","sum","ExampleScen1","Electricity generation by aggregate technology","EJ",2030,1273.34658444168
"Eg1","Japan","elecByTech","Sources",2035,"Year","Vint_2035","Electricity Generation (TWh)","sum","ExampleScen1","Electricity generation by aggregate technology","EJ",2035,1266.87410477501
"Eg1","Japan","elecByTech","Sources",2040,"Year","Vint_2040","Electricity Generation (TWh)","sum","ExampleScen1","Electricity generation by aggregate technology","EJ",2040,1264.01661094168
"Eg1","Japan","elecByTech","Sources",2045,"Year","Vint_2045","Electricity Generation (TWh)","sum","ExampleScen1","Electricity generation by aggregate technology","EJ",2045,1255.83799427501
"Eg1","Japan","elecByTech","Sources",2050,"Year","Vint_2050","Electricity Generation (TWh)","sum","ExampleScen1","Electricity generation by aggregate technology","EJ",2050,1242.73953223057
"Eg1","Japan","elecByTech","Sources",2055,"Year","Vint_2055","Electricity Generation (TWh)","sum","ExampleScen1","Electricity generation by aggregate technology","EJ",2055,1226.06647247223
"Eg1","Japan","elecByTech","Sources",2060,"Year","Vint_2060","Electricity Generation (TWh)","sum","ExampleScen1","Electricity generation by aggregate technology","EJ",2060,1205.34321566668
"Eg1","Japan","elecByTech","Sources",2065,"Year","Vint_2065","Electricity Generation (TWh)","sum","ExampleScen1","Electricity generation by aggregate technology","EJ",2065,1180.74097133334
"Eg1","Japan","elecByTech","Sources",2070,"Year","Vint_2070","Electricity Generation (TWh)","sum","ExampleScen1","Electricity generation by aggregate technology","EJ",2070,1151.46998491668
"Eg1","Japan","elecByTech","Sources",2075,"Year","Vint_2075","Electricity Generation (TWh)","sum","ExampleScen1","Electricity generation by aggregate technology","EJ",2075,1119.67059808334
"Eg1","Japan","elecByTech","Sources",2080,"Year","Vint_2080","Electricity Generation (TWh)","sum","ExampleScen1","Electricity generation by aggregate technology","EJ",2080,1092.25457600001
"Eg1","Japan","elecByTech","Sources",2085,"Year","Vint_2085","Electricity Generation (TWh)","sum","ExampleScen1","Electricity generation by aggregate technology","EJ",2085,1064.20438891668
"Eg1","Japan","elecByTech","Sources",2090,"Year","Vint_2090","Electricity Generation (TWh)","sum","ExampleScen1","Electricity generation by aggregate technology","EJ",2090,1025.95246622223
"Eg1","Japan","elecByTech","Sources",2095,"Year","Vint_2095","Electricity Generation (TWh)","sum","ExampleScen1","Electricity generation by aggregate technology","EJ",2095,991.53682047223
"Eg1","Japan","elecByTech","Sources",2100,"Year","Vint_2100","Electricity Generation (TWh)","sum","ExampleScen1","Electricity generation by aggregate technology","EJ",2100,953.410993055563
"Eg1","Japan","elecCapBySubsector","Sources",1990,"Year","Vint_1990","Electricity Capacity (GW)","sum","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",1990,122.12435782239
"Eg1","Japan","elecCapBySubsector","Sources",2005,"Year","Vint_2005","Electricity Capacity (GW)","sum","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2005,156.193766239686
"Eg1","Japan","elecCapBySubsector","Sources",2010,"Year","Vint_2010","Electricity Capacity (GW)","sum","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2010,161.100644865132
"Eg1","Japan","elecCapBySubsector","Sources",2015,"Year","Vint_2015","Electricity Capacity (GW)","sum","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2015,183.169797950411
"Eg1","Japan","elecCapBySubsector","Sources",2020,"Year","Vint_2020","Electricity Capacity (GW)","sum","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2020,184.625827552752
"Eg1","Japan","elecCapBySubsector","Sources",2025,"Year","Vint_2025","Electricity Capacity (GW)","sum","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2025,185.584629574191
"Eg1","Japan","elecCapBySubsector","Sources",2030,"Year","Vint_2030","Electricity Capacity (GW)","sum","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2030,187.413528360792
"Eg1","Japan","elecCapBySubsector","Sources",2035,"Year","Vint_2035","Electricity Capacity (GW)","sum","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2035,187.952878519553
"Eg1","Japan","elecCapBySubsector","Sources",2040,"Year","Vint_2040","Electricity Capacity (GW)","sum","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2040,187.679818215338
"Eg1","Japan","elecCapBySubsector","Sources",2045,"Year","Vint_2045","Electricity Capacity (GW)","sum","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2045,188.003662957721
"Eg1","Japan","elecCapBySubsector","Sources",2050,"Year","Vint_2050","Electricity Capacity (GW)","sum","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2050,188.213113941951
"Eg1","Japan","elecCapBySubsector","Sources",2055,"Year","Vint_2055","Electricity Capacity (GW)","sum","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2055,187.401769012284
"Eg1","Japan","elecCapBySubsector","Sources",2060,"Year","Vint_2060","Electricity Capacity (GW)","sum","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2060,188.237796506717
"Eg1","Japan","elecCapBySubsector","Sources",2065,"Year","Vint_2065","Electricity Capacity (GW)","sum","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2065,185.492050957094
"Eg1","Japan","elecCapBySubsector","Sources",2070,"Year","Vint_2070","Electricity Capacity (GW)","sum","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2070,182.354642119285
"Eg1","Japan","elecCapBySubsector","Sources",2075,"Year","Vint_2075","Electricity Capacity (GW)","sum","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2075,179.516122651917
"Eg1","Japan","elecCapBySubsector","Sources",2080,"Year","Vint_2080","Electricity Capacity (GW)","sum","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2080,175.612035290157
"Eg1","Japan","elecCapBySubsector","Sources",2085,"Year","Vint_2085","Electricity Capacity (GW)","sum","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2085,172.392988919162
"Eg1","Japan","elecCapBySubsector","Sources",2090,"Year","Vint_2090","Electricity Capacity (GW)","sum","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2090,165.356802951196
"Eg1","Japan","elecCapBySubsector","Sources",2095,"Year","Vint_2095","Electricity Capacity (GW)","sum","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2095,161.613858438518
"Eg1","Japan","elecCapBySubsector","Sources",2100,"Year","Vint_2100","Electricity Capacity (GW)","sum","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2100,156.707218123456
"Eg1","Japan","finalNrgbySec","Sources",1975,"Year","Vint_1975","Final Energy (TWh)","sum","ExampleScen1","Total final energy by aggregate end-use sector","EJ",1975,2747.61390388891
"Eg1","Japan","finalNrgbySec","Sources",1990,"Year","Vint_1990","Final Energy (TWh)","sum","ExampleScen1","Total final energy by aggregate end-use sector","EJ",1990,4193.83421500003
"Eg1","Japan","finalNrgbySec","Sources",2005,"Year","Vint_2005","Final Energy (TWh)","sum","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2005,4837.07804777782
"Eg1","Japan","finalNrgbySec","Sources",2010,"Year","Vint_2010","Final Energy (TWh)","sum","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2010,4529.28448694448
"Eg1","Japan","finalNrgbySec","Sources",2015,"Year","Vint_2015","Final Energy (TWh)","sum","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2015,4534.61619555559
"Eg1","Japan","finalNrgbySec","Sources",2020,"Year","Vint_2020","Final Energy (TWh)","sum","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2020,4513.27928133337
"Eg1","Japan","finalNrgbySec","Sources",2025,"Year","Vint_2025","Final Energy (TWh)","sum","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2025,4497.40009505559
"Eg1","Japan","finalNrgbySec","Sources",2030,"Year","Vint_2030","Final Energy (TWh)","sum","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2030,4463.1687019167
"Eg1","Japan","finalNrgbySec","Sources",2035,"Year","Vint_2035","Final Energy (TWh)","sum","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2035,4399.29166112226
"Eg1","Japan","finalNrgbySec","Sources",2040,"Year","Vint_2040","Final Energy (TWh)","sum","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2040,4332.48167427781
"Eg1","Japan","finalNrgbySec","Sources",2045,"Year","Vint_2045","Final Energy (TWh)","sum","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2045,4260.32284513892
"Eg1","Japan","finalNrgbySec","Sources",2050,"Year","Vint_2050","Final Energy (TWh)","sum","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2050,4189.28988636114
"Eg1","Japan","finalNrgbySec","Sources",2055,"Year","Vint_2055","Final Energy (TWh)","sum","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2055,4106.90323808337
"Eg1","Japan","finalNrgbySec","Sources",2060,"Year","Vint_2060","Final Energy (TWh)","sum","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2060,4026.4208049167
"Eg1","Japan","finalNrgbySec","Sources",2065,"Year","Vint_2065","Final Energy (TWh)","sum","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2065,3937.31547430559
"Eg1","Japan","finalNrgbySec","Sources",2070,"Year","Vint_2070","Final Energy (TWh)","sum","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2070,3842.11117444448
"Eg1","Japan","finalNrgbySec","Sources",2075,"Year","Vint_2075","Final Energy (TWh)","sum","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2075,3741.12006650003
"Eg1","Japan","finalNrgbySec","Sources",2080,"Year","Vint_2080","Final Energy (TWh)","sum","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2080,3634.8711676667
"Eg1","Japan","finalNrgbySec","Sources",2085,"Year","Vint_2085","Final Energy (TWh)","sum","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2085,3522.78468005558
"Eg1","Japan","finalNrgbySec","Sources",2090,"Year","Vint_2090","Final Energy (TWh)","sum","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2090,3418.04551697225
"Eg1","Japan","finalNrgbySec","Sources",2095,"Year","Vint_2095","Final Energy (TWh)","sum","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2095,3308.99168833336
"Eg1","Japan","finalNrgbySec","Sources",2100,"Year","Vint_2100","Final Energy (TWh)","sum","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2100,3206.66689061391
"Eg1","Japan","gdp","Sources",1975,"Year","Vint_1975","GDP (Billion 1990 USD)","sum","ExampleScen1","GDP MER by region","Million1990US$",1975,1545.71
"Eg1","Japan","gdp","Sources",1990,"Year","Vint_1990","GDP (Billion 1990 USD)","sum","ExampleScen1","GDP MER by region","Million1990US$",1990,3013.25
"Eg1","Japan","gdp","Sources",2005,"Year","Vint_2005","GDP (Billion 1990 USD)","sum","ExampleScen1","GDP MER by region","Million1990US$",2005,3577.27
"Eg1","Japan","gdp","Sources",2010,"Year","Vint_2010","GDP (Billion 1990 USD)","sum","ExampleScen1","GDP MER by region","Million1990US$",2010,3637.17
"Eg1","Japan","gdp","Sources",2015,"Year","Vint_2015","GDP (Billion 1990 USD)","sum","ExampleScen1","GDP MER by region","Million1990US$",2015,3760.53
"Eg1","Japan","gdp","Sources",2020,"Year","Vint_2020","GDP (Billion 1990 USD)","sum","ExampleScen1","GDP MER by region","Million1990US$",2020,3903.35
"Eg1","Japan","gdp","Sources",2025,"Year","Vint_2025","GDP (Billion 1990 USD)","sum","ExampleScen1","GDP MER by region","Million1990US$",2025,4111.43
"Eg1","Japan","gdp","Sources",2030,"Year","Vint_2030","GDP (Billion 1990 USD)","sum","ExampleScen1","GDP MER by region","Million1990US$",2030,4304.12
"Eg1","Japan","gdp","Sources",2035,"Year","Vint_2035","GDP (Billion 1990 USD)","sum","ExampleScen1","GDP MER by region","Million1990US$",2035,4447.72
"Eg1","Japan","gdp","Sources",2040,"Year","Vint_2040","GDP (Billion 1990 USD)","sum","ExampleScen1","GDP MER by region","Million1990US$",2040,4561.46
"Eg1","Japan","gdp","Sources",2045,"Year","Vint_2045","GDP (Billion 1990 USD)","sum","ExampleScen1","GDP MER by region","Million1990US$",2045,4685.4
"Eg1","Japan","gdp","Sources",2050,"Year","Vint_2050","GDP (Billion 1990 USD)","sum","ExampleScen1","GDP MER by region","Million1990US$",2050,4805.36
"Eg1","Japan","gdp","Sources",2055,"Year","Vint_2055","GDP (Billion 1990 USD)","sum","ExampleScen1","GDP MER by region","Million1990US$",2055,4939.61
"Eg1","Japan","gdp","Sources",2060,"Year","Vint_2060","GDP (Billion 1990 USD)","sum","ExampleScen1","GDP MER by region","Million1990US$",2060,5086.75
"Eg1","Japan","gdp","Sources",2065,"Year","Vint_2065","GDP (Billion 1990 USD)","sum","ExampleScen1","GDP MER by region","Million1990US$",2065,5230.53
"Eg1","Japan","gdp","Sources",2070,"Year","Vint_2070","GDP (Billion 1990 USD)","sum","ExampleScen1","GDP MER by region","Million1990US$",2070,5369.69
"Eg1","Japan","gdp","Sources",2075,"Year","Vint_2075","GDP (Billion 1990 USD)","sum","ExampleScen1","GDP MER by region","Million1990US$",2075,5499.39
"Eg1","Japan","gdp","Sources",2080,"Year","Vint_2080","GDP (Billion 1990 USD)","sum","ExampleScen1","GDP MER by region","Million1990US$",2080,5623.23
