"X1990","X1995","X2000","X2005","X2010","X2015"
3084.278,2556.709,2065.358,1632.186,1284.744,1005.658
425.2115,352.4685,284.7287,225.0075,177.1107,138.6437
2420.427,2006.408,1620.832,1280.851,1008.264,789.1862
10517.14,8718.152,7042.646,5565.56,4380.979,3429.229
12300.98,15115.51,17368.52,19309.19,21181.54,23174.97
125994.2,154821.8,177899.3,197774.4,216953.3,237370.8
200955.5,246935.2,283741.8,315444.6,346032.8,378597.5
133394.8,163915.5,188346.7,209391.3,229695.3,251312.6
28623.78,35173.14,40416.31,44931.66,49288.41,53927.34
47191.36,57988.64,66632.74,74077.51,81260.47,88907.63
21533.58,26460.4,30404.62,33801.5,37079.14,40568.5
4363.578,5361.992,6161.113,6849.388,7513.679,8220.635
773.5265,937.094,1061.62,1163.781,1258.991,1358.521
108467.8,130437.6,146676.6,159580.1,171313.6,183429.8
10897.29,13104.61,14736.38,16032.57,17211.52,18428.8
7387.33,8883.946,9989.853,10868.5,11667.85,12492.73
13645.34,16410.31,18452.95,20075.69,21552.29,23076.24
58065.43,71290.77,82139.89,91893.39,101801.8,112880.4
112910.2,128508.6,145195.8,161185.1,178590.3,199077
169333.9,166063.4,168443,167934.1,166833.1,166146.4
568614.6,573304.8,606854.5,632582.4,657578.8,684927.2
1127158,1193870,1343168,1491454,1653961,1839190
510069.5,536374.8,598016.1,656909.7,719348.3,788539
262105,274316,304383.1,332728.5,362572.1,395451
231081.7,243915.8,272408,299609.2,328402.3,360268.6
56256.82,63855.19,72046.24,79307.45,86544.8,94352.38
109761.5,133644.8,152165.7,167623.5,182200,197529.1
24080.66,29320.45,33383.5,36774.52,39973.12,43335.46
9233.123,11243.01,12800.74,14100.59,15327.56,16616.91
18082.56,21622.6,24462.7,27193.09,29930.7,32892.16
83916.34,99410.97,111955.9,124681.4,137680.4,151851.9
63415.65,74725.46,83716.05,92754.62,101910.9,111847.5
49825.9,58123.57,64473.43,70738.77,76976.09,83683.23
55015.45,62864.19,68283.92,73341.17,78102.44,83067.78
96749.08,110723.6,120473.3,129635.9,138332.9,147455.5
76786.35,87159.06,94203.3,100861.5,107280.5,114202.3
78888.69,87769.84,92822.23,97063.7,100630.7,104192.2
56722.98,63254,67049.84,70276.16,73028.51,75790.2
56761.83,63290.67,67081,70300.16,73043.63,75794.88
85579.73,98653.36,108119.4,117183,125941.3,135199.8
65181.95,75641.49,83451.04,91046.13,98497.79,106436.2
56269.62,65090.29,71595.73,77894.56,84052.4,90610.73
89947.3,102468.6,111004.5,118947.9,126419.5,134238.2
99093.51,120444.1,139498.5,160141.9,182702.2,208654.8
121795.7,149477.5,174577.7,201831.3,231603.2,265715.8
112436.5,135759.5,155818.2,176835.7,198974.7,223598.3
29441.8,36684.56,43500.94,51066.25,59506.03,69333.57
52798.3,65036.91,76201.41,88341.1,101610.5,116806.3
25373.47,31357.27,36873.8,42919.26,49581.3,57265.37
27301.4,33204.39,38616.32,44268.43,50370.43,57060.7
51769.77,62139.39,72125.11,81840.06,92231.88,102547.7
621150,740260.6,853391.6,962107.4,1077679,1191279
517257.4,611960.9,700556.2,784481.2,873032.2,959086.4
440302.6,528506.9,613458,696074.9,784471.1,872210.8
541987.2,643770,739741.8,831291.1,928218.8,1022910
283553.1,340367.2,395068.9,448285.5,505205.3,561709.8
46944.49,56383.5,65500.6,74396.84,83955.45,93493.55
27302.87,32774.34,38040.53,43166.42,48648.81,54094.96
20788.71,24954.06,28967.53,32871.4,37044.3,41186.53
16141.77,19374.7,22489.23,25517.07,28757.77,31973.7
9962.359,11957.45,13878.94,15748.7,17748.87,19733.24
6169.526,7405.401,8597.675,9754.314,10993.71,12223.62
7082.941,8503.385,9870.392,11199.15,12622.17,14033.42
7715.546,7798.251,8773.174,9872.829,11005.49,12161.56
12716.46,14063.36,15900.29,17915.34,20094.34,22472.88
12152.01,14164.8,16087.34,18147.02,20419.88,22952.43
43629.11,50862.32,57770.93,65167.57,73332.67,82434.92
94498.81,110163.3,125127.4,141148.7,158833.9,178548.6
44836.75,52268.82,59368.93,66970.19,75361.48,84715.99
118462.9,138101.3,156860.3,176945.4,199114.7,223829.4
206855.7,241146.3,273902.4,308972.6,347684.1,390839.9
197286.6,229990.7,261231.3,294678.9,331600.5,372758.8
130763.3,152440.8,173147.7,195316.9,219789.4,247069.8
27305.67,31831.58,36155.02,40783.89,45894.81,51591.13
14291.77,16661.02,18924.24,21346.92,24021.98,27003.75
7965.949,9255.282,10486.52,11821.99,13278.85,14885.93
13443.7,15460.11,17381.04,19554.84,21842.54,24270.19
20970.54,23843.71,26573.54,29828.59,33105.06,36408.25
27776.33,30275.97,33681,37788.53,41882.63,45961.31
29815.7,32114.75,35726.52,40083.47,44426.25,48752.65
29753.25,32047.53,35651.74,39999.59,44333.28,48650.54
29688.57,31977.83,35574.21,39912.64,44236.89,48544.76
34540.73,37802.38,42053.8,47182.44,52294.25,57386.83
71613.8,82251.08,91501.34,102660.4,113782.7,124863.5
63937.31,73062.42,81279.35,91191.62,101071.5,110914.4
58611.28,67050.93,74591.71,83688.47,92755.46,101788.5
28393.12,30941.93,34421.83,38619.72,42803.86,46972.32
23477.25,25681.45,28569.75,32053.88,35526.66,38986.5
9419.601,10732.94,11940,13396.14,14847.51,16293.43
5112.884,5825.79,6480.966,7271.428,8059.224,8843.944
4309.61,4910.512,5462.762,6129.026,6793.045,7454.506
2943.748,3354.213,3731.493,4186.552,4640.142,5092.034
2968.458,3382.379,3762.819,4221.699,4679.101,5134.789
2959.032,3371.631,3750.871,4208.289,4664.243,5118.473
2617.496,2601.795,2894.411,3247.398,3599.242,3949.742
2591.744,2554.244,2841.51,3188.043,3533.458,3877.551
2582.829,2545.463,2831.738,3177.077,3521.309,3864.221
2573.719,2536.478,2821.75,3165.875,3508.885,3850.589
2938.098,3037.78,3382.265,3774.873,4161.407,4544.947
3984.424,4471.91,4985.729,5517.589,6029.278,6533.223
2355.457,2644.398,2948.288,3262.739,3565.232,3863.252
551.9109,619.6428,690.9019,764.6315,835.5389,905.563
96.47253,108.312,120.768,133.6556,146.05,158.2902
2553.556,2822.428,3344.44,3886.137,4484.965,5128.16
11321.73,12513.82,14828.28,17230,19885.02,22736.77
10256.08,11284.87,13315.62,15411.35,17720.58,20192.11
14187.35,17959.12,20654.76,23600.95,26666.93,29707.4
22866.06,29555.32,34259.08,39378.62,44637.93,49789.57
50407.5,64256.45,74731.12,85805.12,96917.06,107544.9
59075.66,74242.16,86641.91,99366.97,111818,123407.5
182781.7,225176.5,271305.8,322170.9,377758.8,438010.6
855964.5,1032342,1217356,1414012,1621077,1837142
628938.9,763936.2,915269.1,1082062,1264892,1464129
769108.3,881436.1,964349.8,1035070,1090888,1129549
394347,456172.1,499735.6,536989.3,567711.8,592902.1
203371,237553,262066,283279.9,301120.6,316263.2
185466.8,203636.4,220349.6,234106.1,244920.1,254465.2
243854.4,267222.8,288568.2,305936.9,319366.2,331053.8
207745,226782.4,243968.3,257676.6,267978.9,276750
115950.4,123432.2,129483.4,133353.2,135226.8,136166.7
135724.2,143956.3,150466.8,154404,156009.3,156529.4
103164.1,111920.1,119657.3,125601.4,129819.3,133245.3
99049.01,107797.2,115606.9,121718.1,126178.2,129882.9
112558.7,115025.7,116019.6,115075.8,112574.8,109547.2
126777.1,127389.7,126147.5,122643.8,117409.2,111615.9
194611.8,195020.8,192869.9,187522.5,179752.3,171304.6
60465.86,56449.08,51979.12,47036.6,41954.52,37202.3
3000.237,2773.446,2526.404,2259.336,1989.386,1739.37
24022.27,24401.86,23975.82,23339.98,22749.33,22185.31
161765.5,163687.8,160245,155461.6,151048.5,146871.8
16093.97,16315.63,15992.56,15524.85,15084.49,14658.4
227690.8,227647.2,220082.5,210733.8,201979.1,193627.8
79267.97,78659.32,75478.2,71732.15,68239.86,64931.27
898997.7,894132.6,859852,818919.6,780643.2,744254
640152.4,632826.4,604903.1,572671.7,542677,514347.9
275990.3,276498.7,267901.5,257134.7,247083.9,237516
78056.27,76886.35,73234.54,69091.08,65250.16,61638.09
81070.51,79373.08,75139.88,70447.65,66110.37,62049.59
77111.73,74916.7,70380.52,65490.7,61000.22,56831.41
63473.91,62088.64,58901.76,55357.01,52138.3,49165.68
68845.8,64014.91,57958.09,51524.8,45733,40482.84
62645.36,57375.16,51209.02,44712.81,38886.11,33630.07
134671.5,124368.4,112035.2,98836.69,86959.06,76181.44
27444.69,28358.65,28556.7,28129.16,27601.55,26930.74
29974.38,29911.78,29196.69,27974.67,26781.96,25567.34
24700.1,21917.13,18950.52,16030.1,13506.8,11316.53
33840.54,30027.41,25963.27,21962.51,18504.87,15504.12
16476.03,14649.95,12697.74,10771.62,9103.162,7654.07
14372.6,14463.08,14232.17,13743.47,13257.28,12750.46
50381.09,51487.92,51304.41,50036.68,48637.33,47039.14
19466.53,19405.23,18876.67,17988.51,17099.39,16188.58
22549.82,21972.52,20864.3,19381.33,17932.95,16500.4
33090.19,32243.18,30617.22,28441.34,26315.37,24213.07
45474.36,44310.6,42075.48,39085.86,36163.9,33275.56
9644.283,9492.636,9105.917,8546.46,7989.987,7428.814
13816.69,13789.67,13412.4,12762.76,12097.14,11402.54
8896.743,8365.039,7728.671,7039.488,6431.342,5880.252
6214.417,5217.633,4279.979,3444.487,2770.618,2225.245
4475.403,4176.736,3831.868,3467.45,3149.154,2863.913
4150.973,3682.463,3211.723,2765.417,2393.993,2080.427
5830.214,4832.906,3904.254,3085.338,2428.49,1900.948
704.3514,583.8696,471.6834,372.7464,293.3903,229.6544
4218.861,3497.28,2825.18,2232.651,1757.406,1375.64
4105.053,3402.952,2748.976,2172.441,1710.01,1338.534
3576.401,2964.71,2394.977,1892.65,1489.833,1166.146
3041.681,2521.46,2036.874,1609.63,1267.055,991.7518
2453.773,2034.123,1643.147,1298.507,1022.095,800.0468
62.46047,51.77178,41.81928,33.05136,26.01597,20.36442
672.746,557.6204,450.4244,355.9879,280.2115,219.3399
555.6083,460.5435,372.0218,294.0064,231.4229,181.1549
374.849,310.7216,251.0051,198.3572,156.1336,122.2227
404.117,334.9827,270.6035,213.8451,168.3244,131.7657
3186.869,2641.748,2134.067,1686.448,1327.53,1039.096
12862.3,10662.17,8613.042,6806.602,5357.867,4193.903
1254.425,1541.454,1771.226,1969.101,2160.037,2363.344
3417.65,4199.596,4825.593,5364.756,5884.956,6438.761
1355.322,1629.883,1832.837,1994.025,2140.678,2292.058
20455.92,24599.58,27662.33,30095.76,32308.36,34593.4
36789.55,42952.48,46968.7,49768.81,52114.36,54507.69
40017.92,44233.18,45719.91,45722.76,45120.06,44409.98
81562.67,90128.83,93131.33,93107.95,91848.97,90370.09
67957.23,75094.97,77596.38,77576.66,76527.38,75295.8
235412.7,254632,274204.8,288923.1,302879.8,318303.2
323251,326020.8,344691.5,358679,372025.6,386488.4
98479.86,105940.7,118036.4,129133.2,140568.3,153101.1
248113.3,262338.3,292057.2,319948.7,349181.4,381354.3
101870.7,116184.1,131171,144399.4,157531.7,171673.8
16152.64,19667.7,22392.1,24667.43,26813.36,29068.51
20856.49,25394.97,28914.73,31851.38,34621.3,37534.86
5326.752,6486.133,7385.383,8135.82,8842.493,9586.9
3443.065,4192.837,4774.045,5258.754,5716.032,6197.219
2718.305,3172.979,3507.265,3813.763,4106.325,4414.247
29222.54,33659.45,36852.26,39893.66,42816.31,45892.89
31131.08,35854.83,39253.68,42492.08,45604.09,48880.16
31181.48,35912.94,39317.2,42560.89,45677.91,48959.25
27727.03,31999.64,35105.27,38080.48,40954.98,43989.73
44805.16,53634.76,61148.27,69065.55,77490.3,86995.62
51847.52,62728.84,72347.12,82727.15,94026.82,106986.2
71440.93,80237.97,85752.66,90723.32,95283.16,100081.9
56696.66,63218,67004.02,70219.43,72959.74,75707.82
60753.44,68226.34,72855.05,76951.83,80613.89,84372.33
114225.4,132030.8,145068.7,157607.9,169770.1,182635.7
115031.8,132890.6,145930.5,158450.7,170573.4,183383.8
111982.9,129047.7,141368.9,153137.8,164478.2,176438.2
88442.9,99451,106308.2,112371.7,117774.9,123286.8
89122.45,102372.3,112073.7,121663.9,131346,142075.6
128292.3,151346.7,169853.8,188641.6,207893.6,229013.9
115775.2,138333.2,157138.4,176523.5,196633.8,218783.6
54882.4,67098.82,78028.96,89781.49,102492.3,116935.4
16301.11,21076.58,25904.46,31482.18,37934.95,45652.19
16144.83,20841.82,25592.75,31067.38,37397.25,44948.87
29349.89,35418.76,41294.84,47118.38,53412.67,59826
48577.88,58315.61,67685.19,76803.29,86557.28,96239.88
147459.3,177001.2,205444.2,233110.3,262719.6,292100.3
350224.4,420377.8,487924.8,553635.3,623937.5,693718
191349.6,229682.2,266599.8,302514.1,340931.8,379069.8
138605,166387.4,193121.2,219132.6,246960.3,274583.8
74592.93,89539.3,103936.6,117931,132912.8,147786.6
10778.68,12941.58,15021.78,17043.61,19209.56,21358.1
13207.18,15854.62,18403.42,20883.03,23533.81,26166.78
12177.78,14619.28,16966.73,19254.34,21697.7,24124.95
46445.04,55751.21,64709.34,73424.28,82748.4,92003.25
9220.148,11066.24,12847.61,14577.52,16430.54,18266.39
18046.36,21659.84,25141.94,28526.13,32149.2,35745.36
15078.33,17856.51,20524.73,23228.38,26159.96,29231.11
11255.44,13170.13,15002.03,16936.03,19063.33,21396.92
10630.33,12392.26,14075.55,15877.83,17867.3,20084.97
16719.71,19491.08,22138.65,24973.1,28102.13,31590.56
140947.6,164312.7,186632.3,210528.7,236905.8,266311.1
199458.5,232524.1,264108.5,297923.3,335251.8,376863.2
135019.5,157402.3,178782.7,201674.6,226942.7,255111.2
174511.8,203442.4,231076.5,260663.5,293322,329731.1
210244.5,245098.7,278390.7,314034.9,353382.6,397244.8
215548.4,251281.8,285413.1,321957.2,362296.2,407265.2
44745.32,52164.3,59249.98,66836.29,75210.38,84546.11
16777.6,19558.78,22215.92,25060.32,28200.19,31700.74
16867.79,19663.93,22335.41,25195.11,28351.88,31871.25
9998.95,11656.56,13240.07,14935.49,16806.67,18892.64
10310.56,12019.96,13652.7,15400.91,17330.56,19481.48
12637.28,14716.61,16702.33,18837.24,21185.21,23794.28
24724.93,27013.27,30139.31,33840.98,37589.14,41394.98
29815.7,32114.75,35726.52,40083.47,44426.25,48752.65
29753.25,32047.53,35651.74,39999.59,44333.28,48650.54
29688.57,31977.83,35574.21,39912.64,44236.89,48544.76
101720.4,118331.9,131640.1,147693.9,163695.5,179637
100276,117680.4,130915.3,146881.1,162794.2,178648.1
85305.95,100546,111853.6,125494.7,139091,152636.3
74420.22,88084.16,97990.3,109940.9,121851.9,133718.4
66664.98,78474.88,87300.39,97947.25,108559,119130.9
26833.67,31099.44,34596.98,38816.24,43021.69,47211.31
10097.54,11505.39,12799.33,14360.25,15916.08,17466.07
5112.884,5825.79,6480.966,7271.428,8059.224,8843.944
4817.042,5500.734,6119.362,6865.711,7609.542,8350.501
2977.662,3392.856,3774.483,4234.783,4693.6,5150.698
2968.458,3382.379,3762.819,4221.699,4679.101,5134.789
2959.032,3371.631,3750.871,4208.289,4664.243,5118.473
2632.336,2635.728,2932.161,3289.75,3646.186,4001.257
2591.744,2554.244,2841.51,3188.043,3533.458,3877.551
2582.829,2545.463,2831.738,3177.077,3521.309,3864.221
2573.719,2536.478,2821.75,3165.875,3508.885,3850.589
1878.998,1852.029,2060.325,2311.558,2561.974,2811.429
607.3627,659.9775,735.4284,816.5366,895.3056,973.1197
81.91192,91.96219,102.5341,113.473,123.9945,134.3727
33.67887,37.81205,42.16049,46.65961,50.98653,55.25962
139.1165,153.7645,182.2034,211.7149,244.3387,279.3797
6213.525,6867.771,8137.971,9456.075,10913.2,12478.27
11946.53,13204.42,15646.59,18180.87,20982.43,23991.56
12106.74,13381.48,15856.42,18424.67,21263.78,24313.27
11552.48,12754.72,15098.08,17526.62,20209.18,23088.06
5438.52,6675.314,7634.587,8662.558,9727.826,10779.31
5542.229,7237.556,8368.819,9627.025,10941.31,12249.83
7729.583,10093.37,11671.25,13425.99,15258.34,17082.97
51900.28,67768.84,78357.3,90132.02,102429,114670.5
83111.41,108525.8,125483.8,144344.2,164039.2,183646.9
796517.9,1039772,1202595,1383693,1572939,1761535
601904.2,784519.9,908026.2,1045296,1188848,1332174
699945,876021.4,1010182,1152702,1296725,1435043
457742.2,534051.6,602789.4,671545.5,738431.9,800057.1
1221256,1426483,1573764,1701314,1808675,1899867
460501.5,537905,593408.9,641447.1,681845.5,716131
106013.4,121818.9,138472.3,156951.3,176907.5,197077.4
142223.1,163297.3,185888.8,211157.9,238617.1,266467.8
269991.5,309370.8,351457.3,398341.6,449136.7,500592.8
102108.7,108772.4,114181.4,117669.7,119396.8,120298.3
128772.2,140644.9,151381.6,159971.6,166455.6,171996
250174.2,273963.2,295638.6,313201.7,326697.8,338380.8
239816.4,262470.2,283078.9,299732.8,312483.9,323493.1
147462.3,157446.1,165675.1,171172,174150.7,175960.4
136114.3,144603.6,151382.3,155583.6,157438.6,158196.8
114184,122093.9,128694.5,133220.5,135827.5,137556.9
99029.49,107772.6,115577.1,121683.5,126139.2,129840
152320.8,162060.1,170021.5,175228.5,177923.5,179497.6
163160.2,165591.8,165616.4,162622.8,157231.9,150959.3
284636.6,291094.2,293357.1,290237.4,282728.7,273479.8
97366.02,99577.02,100353,99287.44,96720.41,93557.63
2.268396,2.23211,2.123634,2.000983,1.887118,1.779931
40717.31,40137.84,38256.29,36112.47,34119.95,32241.45
584.0894,589.0467,574.3424,554.6303,536.0473,518.1562
37537.62,37893.42,36985.95,35754.88,34595.79,33480.2
107219.2,103299.5,96275.98,88912.3,82229.28,76097.23
71756.91,70628.91,67223.25,63373.1,59804.71,56450.61
141335.9,138867,131971,124251.4,117131.3,110473.9
173251.2,172216.3,165555,157652.7,150296.4,143334.7
69730.23,69473.16,66969.48,63977.32,61217.33,58623.63
103203.4,101817.5,97132.27,91776.02,86800.26,82112.92
92541.27,91851.08,88425.63,84318.58,80563.34,77047.02
62627.54,68349.41,72810.05,75977.8,79061.78,81888.75
59343.14,54698.11,49191.89,43340.76,38104.03,33378.41
113801.3,104228.1,93025.82,81226.06,70641.7,61093.77
38940.85,37596.92,35501.73,32915.76,30508.73,28224.46
48101.34,49732.66,50109.17,49390.62,48491.83,47341.15
33510.63,34527.71,34685.09,34099.07,33405.08,32550.55
30835.04,27754.98,24396.16,21027.21,18099.8,15538.14
46077.11,40883.89,35351.83,29903.78,25196.26,21111.2
59666.65,52942.44,45778.62,38724.02,32627.69,27338.23
30911.44,30907.94,30312.72,29256.74,28280.59,27318.77
47349.12,50065.68,51588.93,52002.11,52213.35,52132.15
39337.85,41083.11,41847.64,41731.03,41483.09,41035.66
400457.7,390207.2,370526.7,344191,318471.6,293026.7
26874.17,26186.61,24865.38,23098.88,21372.67,19664.3
16358.94,15940.3,15136.91,14061.03,13010.17,11970.77
10921.29,10716.9,10249.05,9590.568,8938.514,8285.7
15914.89,15881.87,15445.33,14695.36,13927.15,13125.76
7504.838,7547.403,7397.645,7094.179,6776.713,6437.729
5057.316,4967.913,4773.767,4502.273,4241.283,3982.516
4725.126,4755.13,4663.259,4473.856,4275.217,4062.575
3425.391,3437.443,3363.381,3220.639,3072.784,2916.252
858.0966,711.3099,574.6261,454.0984,357.4261,279.7847
503.5943,417.4627,337.2226,266.4971,209.7656,164.2034
1958.531,1623.555,1311.499,1036.439,815.8049,638.6053
5197.932,4308.914,3480.819,2750.799,2165.254,1694.887
4114.411,3410.697,2755.265,2177.363,1713.96,1341.57
3364.487,2789.069,2253.023,1780.452,1401.488,1096.995
2242.597,1859.063,1501.736,1186.756,934.132,731.1934
173.3238,143.5665,116.0379,91.64349,72.10193,56.47345
1344.205,1113.219,899.8791,710.5999,559.0158,437.9092
206.3485,171.0366,138.1569,109.1906,85.94807,67.27723
736.5279,610.4877,493.1287,389.7388,306.7782,240.1352
504.2126,417.9476,337.6179,266.8107,210.0159,164.3999
446.5325,370.1414,299.0054,236.2897,185.9915,145.5957
436.9896,362.2316,292.6154,231.2401,182.0164,142.484
2336.393,1936.747,1564.553,1236.383,973.2541,761.7897
9287.747,7699.06,6219.402,4914.984,3868.868,3028.377
69678.81,77848.55,81399.27,82419.43,82422.12,82292.66
54553.67,60485.17,62727.38,62958.67,62371.86,61651.61
26351.58,29119.18,30089.76,30082.07,29675.22,29197.17
39877.35,44065.89,45533.57,45522.27,44906.29,44183.09
38278.38,42298.74,43707.89,43696.94,43105.68,42411.7
67578.97,74676.83,77164.55,77144.67,76101.45,74876.09
48230.91,53295.8,55071.73,55057.38,54312.82,53438.4
51427.37,61200.21,68215.33,73680.09,78642.38,83837.04
42607.78,51879.28,59068.42,65069.29,70728.38,76678.78
25971.24,31622.16,36004.62,39662.34,43112.14,46738.73
5494.697,6690.512,7616.901,8391.283,9121.36,9888.126
8071.32,9827.972,11189.48,12326.31,13397.86,14525.49
5824.359,7092.263,8074.862,8895.28,9668.35,10482.19
4626.055,5633.482,6413.911,7065.423,7679.666,8326.057
10881.85,12666.19,13974.05,15180.33,16334.23,17548.86
31076.09,35791.55,39184.27,42416.98,45523.59,48793.78
31131.08,35854.83,39253.68,42492.08,45604.09,48880.16
31181.48,35912.94,39317.2,42560.89,45677.91,48959.25
27624.63,31883.61,34980.36,37947.58,40814.85,43842.22
19532.66,22715.71,25111.34,27447.87,29745.15,32192.54
20966.31,24603.34,27460.57,30325.02,33224.45,36379.8
43943.92,53232.83,61452.84,70316.05,79952.77,90988.09
56222.51,62992.16,67125.56,70772.02,74030.66,77398.63
76101.14,88009.08,96841.82,105465.3,113981.6,123138.8
102868.2,122072.1,137702.4,153592.9,169855.4,187598.5
107772.8,126452.7,141060.9,155619,170243.1,186032.7
98850.59,115865.5,129528.6,142884,156356.9,170981.5
53914.22,62016.34,69658.19,76089.57,82767.52,90347.32
61081.68,69478.47,76506.06,82411.31,88311.3,94869.7
71680.15,83891.84,94545.42,104547.5,114875.7,126358.5
40099.65,48700.81,56286.48,64349.77,72993.92,82753.2
34219.04,42379.65,49894.71,58087.66,67052.34,77305.3
24208.42,30167.21,35734.09,41854.03,48603.23,56368.14
16061.19,19723.66,23188.13,26840.31,30831.85,35220.67
17406.63,20894.28,24252.33,27521.05,31017.72,34486.1
