"scenario","param","units","class","value","x","subRegion","subRegType","region","classPalette"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",49.03,"2089","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",51.74,"2090","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",48.21,"2091","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",49.45,"2092","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",42.06,"2093","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",47.99,"2094","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",44.55,"2095","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",49.42,"2096","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",49.64,"2097","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",48.23,"2098","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",40.98,"2099","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",108.51,"1950","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",72.54,"1951","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",70.91,"1952","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",76.05,"1953","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",69.43,"1954","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",96.93,"1955","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",99.66,"1956","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",112.64,"1957","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",185.29,"1958","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",80.46,"1959","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",75.23,"1960","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",86.45,"1961","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",82.34,"1962","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",71,"1963","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",70.31,"1964","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",86.07,"1965","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",92.74,"1966","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",74.87,"1967","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",93.22,"1968","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",83.99,"1969","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",77.98,"1970","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",80.97,"1971","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",74.3,"1972","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",61.91,"1973","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",66.8,"1974","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",86.53,"1975","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",79.34,"1976","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",84.06,"1977","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",79.94,"1978","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",85.91,"1979","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",94.12,"1980","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",111.04,"1981","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",84.9,"1982","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",78.06,"1983","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",85.23,"1984","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",87.51,"1985","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",191.14,"1986","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",141.08,"1987","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",96.14,"1988","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",84.92,"1989","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",78.75,"1990","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",79.8,"1991","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",84.01,"1992","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",119.96,"1993","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",91.33,"1994","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",81.94,"1995","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",81.93,"1996","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",82.67,"1997","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",81.93,"1998","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",84.03,"1999","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",76.99,"2000","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",94.92,"2001","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",85.72,"2002","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",82.78,"2003","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",75.72,"2004","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",77.03,"2005","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",68.49,"2006","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",66.16,"2007","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",72.2,"2008","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",81.84,"2009","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",72.28,"2010","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",77.1,"2011","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",71.43,"2012","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",67.73,"2013","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",69.13,"2014","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",69.81,"2015","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",74.39,"2016","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",75.42,"2017","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",75.01,"2018","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",62.32,"2019","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",67.1,"2020","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",63.86,"2021","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",63.5,"2022","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",83.24,"2023","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",65.34,"2024","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",66.15,"2025","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",62.08,"2026","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",66.51,"2027","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",64.87,"2028","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",63.53,"2029","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",63.8,"2030","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",59.74,"2031","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",63.19,"2032","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",73.15,"2033","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",76.39,"2034","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",67.02,"2035","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",81.86,"2036","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",71.11,"2037","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",59.46,"2038","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",59.73,"2039","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",65.03,"2040","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",62.45,"2041","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",63.02,"2042","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",56.41,"2043","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",64.05,"2044","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",59.35,"2045","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",58.77,"2046","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",66.16,"2047","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",62,"2048","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",59.64,"2049","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",57.56,"2050","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",56.25,"2051","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",73.18,"2052","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",73.82,"2053","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",77.18,"2054","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",91.74,"2055","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",62.31,"2056","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",93.03,"2057","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",70.12,"2058","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",61.12,"2059","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",65.18,"2060","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",58.63,"2061","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",55.02,"2062","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",52.43,"2063","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",49.83,"2064","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",49.52,"2065","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",52.34,"2066","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",50.88,"2067","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",51.85,"2068","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",50.92,"2069","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",53.28,"2070","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",53.63,"2071","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",53.6,"2072","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",49.18,"2073","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",48.73,"2074","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",46.86,"2075","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",47.7,"2076","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",47.08,"2077","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",46.99,"2078","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",49.38,"2079","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",47.49,"2080","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",45.31,"2081","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",43.52,"2082","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",42.57,"2083","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",42.33,"2084","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",42.59,"2085","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",41.27,"2086","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",39.56,"2087","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",41.14,"2088","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",43.5,"2089","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",45.31,"2090","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",44.25,"2091","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",44.54,"2092","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",41.79,"2093","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",43.07,"2094","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",42.26,"2095","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",42.22,"2096","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",42.27,"2097","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",42.51,"2098","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",40.19,"2099","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.11,"2005","Bermejo 1","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.1,"2010","Bermejo 1","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.14,"2015","Bermejo 1","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.16,"2020","Bermejo 1","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.18,"2025","Bermejo 1","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.19,"2030","Bermejo 1","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.21,"2035","Bermejo 1","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.21,"2040","Bermejo 1","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.26,"2045","Bermejo 1","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.25,"2050","Bermejo 1","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.1,"2055","Bermejo 1","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.23,"2060","Bermejo 1","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.3,"2065","Bermejo 1","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.28,"2070","Bermejo 1","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.33,"2075","Bermejo 1","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.27,"2080","Bermejo 1","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.35,"2085","Bermejo 1","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.33,"2090","Bermejo 1","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.35,"2095","Bermejo 1","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.78,"2005","San Francisco","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.8,"2010","San Francisco","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.92,"2015","San Francisco","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",1.07,"2020","San Francisco","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",1.19,"2025","San Francisco","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",1.28,"2030","San Francisco","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",1.42,"2035","San Francisco","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",1.4,"2040","San Francisco","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",1.72,"2045","San Francisco","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",1.62,"2050","San Francisco","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.82,"2055","San Francisco","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",1.62,"2060","San Francisco","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",2.02,"2065","San Francisco","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",1.85,"2070","San Francisco","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",2.21,"2075","San Francisco","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",2.06,"2080","San Francisco","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",2.28,"2085","San Francisco","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",2.3,"2090","San Francisco","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",2.31,"2095","San Francisco","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.12,"2005","Bermejo 2","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.15,"2010","Bermejo 2","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.17,"2015","Bermejo 2","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.19,"2020","Bermejo 2","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.21,"2025","Bermejo 2","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.24,"2030","Bermejo 2","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.25,"2035","Bermejo 2","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.27,"2040","Bermejo 2","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.3,"2045","Bermejo 2","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.31,"2050","Bermejo 2","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.2,"2055","Bermejo 2","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.3,"2060","Bermejo 2","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.38,"2065","Bermejo 2","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.36,"2070","Bermejo 2","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.4,"2075","Bermejo 2","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.39,"2080","Bermejo 2","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.44,"2085","Bermejo 2","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.42,"2090","Bermejo 2","subBasin","Argentina","pal_hot"
"Eg1","griddedScarcity","Gridded Scarcity (Fraction)","Scarcity",0.44,"2095","Bermejo 2","subBasin","Argentina","pal_hot"
