scenario,region,units,subRegion,x,value,subRegType,class,param
SSP2_GFDL_PDSSAT,China,km3,Gobi_Interior,2080,15.60213711,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Hainan,2080,0.460432762,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Hong_(Red_River),2080,0.86071053,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Huang_He,2080,23.66748056,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Indus,2080,0.000285,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Irrawaddy,2080,0.296338408,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Lake_Balkash,2080,2.22379755,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Mekong,2080,0.950526705,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ob,2080,0.669915318,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Russia_South_East_Coast,2080,0.220464074,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,South_China_Sea_Coast,2080,1.086656181,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Salween,2080,0.500342588,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Tarim_Interior,2080,12.75818227,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Plateau_of_Tibet_Interior,2080,0.001151522,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Xun_Jiang,2080,3.777577647,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Yangtze,2080,45.0144614,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ziya_He_Interior,2080,24.2695437,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Amur,2080,14.3348452,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Bo_Hai_Korean_Bay_North_Coast,2080,13.9505104,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,China_Coast,2080,27.2490454,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ganges_Bramaputra,2080,0.257488882,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Gobi_Interior,2080,18.75319903,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Hainan,2080,0.52358059,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Hong_(Red_River),2080,0.795300525,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Huang_He,2080,28.14777734,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Indus,2080,0.000373,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Irrawaddy,2080,0.299081291,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Lake_Balkash,2080,2.50808272,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Mekong,2080,1.33041311,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ob,2080,0.73924006,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Russia_South_East_Coast,2080,0.293462823,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,South_China_Sea_Coast,2080,1.233792034,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Salween,2080,0.579013622,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Tarim_Interior,2080,11.89126575,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Plateau_of_Tibet_Interior,2080,0.001833997,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Xun_Jiang,2080,4.247636228,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Yangtze,2080,48.7066512,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ziya_He_Interior,2080,31.5411946,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Amur,2080,9.56902392,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Bo_Hai_Korean_Bay_North_Coast,2080,8.6846685,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,China_Coast,2080,21.2120882,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ganges_Bramaputra,2080,0.459411679,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Gobi_Interior,2080,13.14372182,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Hainan,2080,0.453581466,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Hong_(Red_River),2080,0.809546461,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Huang_He,2080,24.05930938,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Indus,2080,0.000508,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Irrawaddy,2080,0.282432255,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Lake_Balkash,2080,1.90613165,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Mekong,2080,0.936166976,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ob,2080,0.583112181,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Russia_South_East_Coast,2080,0.163607577,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,South_China_Sea_Coast,2080,1.046185731,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Salween,2080,0.4586593,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Tarim_Interior,2080,16.01312724,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Plateau_of_Tibet_Interior,2080,0.001704858,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Xun_Jiang,2080,3.644779257,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Yangtze,2080,39.0593843,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ziya_He_Interior,2080,27.5231359,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Amur,2085,11.7317272,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Bo_Hai_Korean_Bay_North_Coast,2085,12.0510233,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,China_Coast,2085,22.17583156,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ganges_Bramaputra,2085,0.282700302,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Gobi_Interior,2085,15.9551202,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Hainan,2085,0.456520924,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Hong_(Red_River),2085,0.842633252,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Huang_He,2085,23.75876321,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Indus,2085,0.000285,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Irrawaddy,2085,0.29336432,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Lake_Balkash,2085,2.24065899,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Mekong,2085,0.935758891,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ob,2085,0.697105052,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Russia_South_East_Coast,2085,0.21485152,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,South_China_Sea_Coast,2085,1.102665072,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Salween,2085,0.51258629,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Tarim_Interior,2085,12.57981183,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Plateau_of_Tibet_Interior,2085,0.001168693,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Xun_Jiang,2085,3.840188067,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Yangtze,2085,45.7804894,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ziya_He_Interior,2085,23.3973053,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Amur,2085,14.5433023,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Bo_Hai_Korean_Bay_North_Coast,2085,15.1387948,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,China_Coast,2085,27.3116236,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ganges_Bramaputra,2085,0.267663388,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Gobi_Interior,2085,19.62360566,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Hainan,2085,0.520824015,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Hong_(Red_River),2085,0.865072822,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Huang_He,2085,29.43236291,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Indus,2085,0.00039,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Irrawaddy,2085,0.297804315,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Lake_Balkash,2085,2.60608485,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Mekong,2085,1.346243415,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ob,2085,0.757500551,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Russia_South_East_Coast,2085,0.299141308,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,South_China_Sea_Coast,2085,1.233135279,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Salween,2085,0.599625152,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Tarim_Interior,2085,12.23659218,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Plateau_of_Tibet_Interior,2085,0.001971245,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Xun_Jiang,2085,4.232057097,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Yangtze,2085,49.206293,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ziya_He_Interior,2085,32.2111875,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Amur,2085,9.54288522,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Bo_Hai_Korean_Bay_North_Coast,2085,8.6519188,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,China_Coast,2085,21.10610921,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ganges_Bramaputra,2085,0.472718339,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Gobi_Interior,2085,13.30039036,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Hainan,2085,0.449814341,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Hong_(Red_River),2085,0.805381659,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Huang_He,2085,23.8838679,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Indus,2085,0.000521,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Irrawaddy,2085,0.279445289,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Lake_Balkash,2085,1.9174895,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Mekong,2085,0.931300373,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ob,2085,0.59179112,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Russia_South_East_Coast,2085,0.162286258,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,South_China_Sea_Coast,2085,1.038409738,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Salween,2085,0.460124265,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Tarim_Interior,2085,16.20396247,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Plateau_of_Tibet_Interior,2085,0.001749926,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Xun_Jiang,2085,3.619040464,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Yangtze,2085,38.9150212,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ziya_He_Interior,2085,27.5243972,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Amur,2090,11.7482823,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Bo_Hai_Korean_Bay_North_Coast,2090,12.086471,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,China_Coast,2090,22.09376725,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ganges_Bramaputra,2090,0.286047775,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Gobi_Interior,2090,16.00723188,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Hainan,2090,0.450503753,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Hong_(Red_River),2090,0.841798334,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Huang_He,2090,23.87419195,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Indus,2090,0.000292,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Irrawaddy,2090,0.284538509,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Lake_Balkash,2090,2.26408626,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Mekong,2090,0.925122627,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ob,2090,0.721678331,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Russia_South_East_Coast,2090,0.215196482,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,South_China_Sea_Coast,2090,1.091054193,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Salween,2090,0.513873681,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Tarim_Interior,2090,12.87671895,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Plateau_of_Tibet_Interior,2090,0.001206487,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Xun_Jiang,2090,3.822756649,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Yangtze,2090,45.1891199,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ziya_He_Interior,2090,23.976312,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Amur,2090,15.1355692,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Bo_Hai_Korean_Bay_North_Coast,2090,15.6533126,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,China_Coast,2090,27.8550005,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ganges_Bramaputra,2090,0.268304004,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Gobi_Interior,2090,20.36629302,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Hainan,2090,0.523917676,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Hong_(Red_River),2090,0.897569545,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Huang_He,2090,30.07687935,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Indus,2090,0.000392,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Irrawaddy,2090,0.300879548,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Lake_Balkash,2090,2.68779338,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Mekong,2090,1.390911989,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ob,2090,0.749753275,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Russia_South_East_Coast,2090,0.312618104,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,South_China_Sea_Coast,2090,1.244244014,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Salween,2090,0.621900291,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Tarim_Interior,2090,12.71226322,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Plateau_of_Tibet_Interior,2090,0.002110002,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Xun_Jiang,2090,4.297116105,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Yangtze,2090,50.8836098,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ziya_He_Interior,2090,32.6905334,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Amur,2090,9.50882949,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Bo_Hai_Korean_Bay_North_Coast,2090,8.7719455,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,China_Coast,2090,20.98403104,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ganges_Bramaputra,2090,0.483747534,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Gobi_Interior,2090,13.40931151,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Hainan,2090,0.445493993,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Hong_(Red_River),2090,0.800173516,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Huang_He,2090,23.69109684,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Indus,2090,0.000531,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Irrawaddy,2090,0.276419342,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Lake_Balkash,2090,1.9245894,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Mekong,2090,0.925043345,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ob,2090,0.598270474,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Russia_South_East_Coast,2090,0.161052245,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,South_China_Sea_Coast,2090,1.029712412,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Salween,2090,0.460254458,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Tarim_Interior,2090,16.32990568,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Plateau_of_Tibet_Interior,2090,0.001788429,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Xun_Jiang,2090,3.589502251,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Yangtze,2090,38.7203263,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ziya_He_Interior,2090,27.5131729,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Amur,2095,11.8152824,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Bo_Hai_Korean_Bay_North_Coast,2095,12.0588806,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,China_Coast,2095,22.02725698,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ganges_Bramaputra,2095,0.271412924,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Gobi_Interior,2095,16.27180946,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Hainan,2095,0.443339066,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Hong_(Red_River),2095,0.845241196,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Huang_He,2095,24.42739359,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Indus,2095,0.00029,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Irrawaddy,2095,0.288350845,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Lake_Balkash,2095,2.34128799,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Mekong,2095,0.93018035,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ob,2095,0.719893627,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Russia_South_East_Coast,2095,0.216716273,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,South_China_Sea_Coast,2095,1.084115531,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Salween,2095,0.510235449,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Tarim_Interior,2095,12.68805999,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Plateau_of_Tibet_Interior,2095,0.001234388,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Xun_Jiang,2095,3.795931473,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Yangtze,2095,44.4319313,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ziya_He_Interior,2095,24.4933002,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Amur,2095,15.2320944,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Bo_Hai_Korean_Bay_North_Coast,2095,15.9023292,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,China_Coast,2095,27.4771941,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ganges_Bramaputra,2095,0.261601805,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Gobi_Interior,2095,20.69759608,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Hainan,2095,0.525599418,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Hong_(Red_River),2095,0.850988809,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Huang_He,2095,29.25822078,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Indus,2095,0.000372,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Irrawaddy,2095,0.301836508,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Lake_Balkash,2095,2.66618118,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Mekong,2095,1.414311688,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ob,2095,0.754716943,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Russia_South_East_Coast,2095,0.317750729,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,South_China_Sea_Coast,2095,1.247073243,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Salween,2095,0.633332066,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Tarim_Interior,2095,12.51227472,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Plateau_of_Tibet_Interior,2095,0.002162259,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Xun_Jiang,2095,4.299032548,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Yangtze,2095,50.4407933,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ziya_He_Interior,2095,31.843967,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Amur,2095,9.46916019,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Bo_Hai_Korean_Bay_North_Coast,2095,8.8731012,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,China_Coast,2095,20.87701346,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ganges_Bramaputra,2095,0.484142597,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Gobi_Interior,2095,13.35311982,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Hainan,2095,0.440369371,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Hong_(Red_River),2095,0.794252913,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Huang_He,2095,23.41623231,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Indus,2095,0.000532,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Irrawaddy,2095,0.273312439,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Lake_Balkash,2095,1.91721438,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Mekong,2095,0.915760439,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ob,2095,0.595230013,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Russia_South_East_Coast,2095,0.159670227,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,South_China_Sea_Coast,2095,1.019887506,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Salween,2095,0.45721376,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Tarim_Interior,2095,16.2462007,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Plateau_of_Tibet_Interior,2095,0.001804748,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Xun_Jiang,2095,3.557164495,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Yangtze,2095,38.4803148,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ziya_He_Interior,2095,27.4931833,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Amur,2100,11.8732968,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Bo_Hai_Korean_Bay_North_Coast,2100,12.0191385,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,China_Coast,2100,22.75617169,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ganges_Bramaputra,2100,0.254699805,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Gobi_Interior,2100,16.11030651,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Hainan,2100,0.452697637,GCAMBasin,Water,waterConsumption
