scenario,region,class,subRegion,units,x,value,subRegType,classPalette
SSP2_CI_AgWat,China,Rice,Irrawaddy,Agricultural Productivity (Mt/thous km2),2040,1.124160331,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Irrawaddy,Agricultural Productivity (Mt/thous km2),2045,1.135758744,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Irrawaddy,Agricultural Productivity (Mt/thous km2),2050,1.148094848,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2010,0.608868972,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2015,0.633372481,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2020,0.65262874,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2025,0.675055754,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2030,0.718910421,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2035,0.751985405,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2040,0.7624309,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2045,0.772518007,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2050,0.782677163,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Mekong,Agricultural Productivity (Mt/thous km2),2010,0.498272581,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Mekong,Agricultural Productivity (Mt/thous km2),2015,0.492066976,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Mekong,Agricultural Productivity (Mt/thous km2),2020,0.468245361,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Mekong,Agricultural Productivity (Mt/thous km2),2025,0.548906129,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Mekong,Agricultural Productivity (Mt/thous km2),2030,0.595317984,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Mekong,Agricultural Productivity (Mt/thous km2),2035,0.623122118,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Mekong,Agricultural Productivity (Mt/thous km2),2040,0.61542099,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Mekong,Agricultural Productivity (Mt/thous km2),2045,0.623562362,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Mekong,Agricultural Productivity (Mt/thous km2),2050,0.631764839,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Ob,Agricultural Productivity (Mt/thous km2),2010,0.35068032,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Ob,Agricultural Productivity (Mt/thous km2),2015,0.357708549,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Ob,Agricultural Productivity (Mt/thous km2),2020,0.362700519,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Ob,Agricultural Productivity (Mt/thous km2),2025,0.369305194,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Ob,Agricultural Productivity (Mt/thous km2),2030,0.378373997,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Ob,Agricultural Productivity (Mt/thous km2),2035,0.37975292,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Ob,Agricultural Productivity (Mt/thous km2),2040,0.386466165,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Ob,Agricultural Productivity (Mt/thous km2),2045,0.39439625,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Ob,Agricultural Productivity (Mt/thous km2),2050,0.404781997,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2010,0.602459847,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2015,0.648422302,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2020,0.696141645,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2025,0.702641504,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2030,0.748152941,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2035,0.760869789,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2040,0.770672636,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2045,0.780151098,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2050,0.78970892,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Salween,Agricultural Productivity (Mt/thous km2),2010,0.600701125,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Salween,Agricultural Productivity (Mt/thous km2),2015,0.632758297,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Salween,Agricultural Productivity (Mt/thous km2),2020,0.644749822,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Salween,Agricultural Productivity (Mt/thous km2),2025,0.646579342,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Salween,Agricultural Productivity (Mt/thous km2),2030,0.667187766,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Salween,Agricultural Productivity (Mt/thous km2),2035,0.679325839,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Salween,Agricultural Productivity (Mt/thous km2),2040,0.690811456,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Salween,Agricultural Productivity (Mt/thous km2),2045,0.700674838,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Salween,Agricultural Productivity (Mt/thous km2),2050,0.716081058,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2010,1.368596399,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2015,1.380827846,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2020,1.39114425,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2025,1.409598715,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2030,1.438537026,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2035,1.47643155,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2040,1.507080536,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2045,1.547917838,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2050,1.587057512,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2010,0.806424987,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2015,0.822652827,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2020,0.830700013,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2025,0.836923671,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2030,0.845482876,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2035,0.863105672,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2040,0.881706258,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2045,0.893678658,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2050,0.907726409,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2010,0.81612766,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2015,0.821380726,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2020,0.826824001,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2025,0.839432372,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2030,0.853514566,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2035,0.874291795,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2040,0.899407159,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2045,0.922908586,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2050,0.951097694,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Yangtze,Agricultural Productivity (Mt/thous km2),2010,1.111907567,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Yangtze,Agricultural Productivity (Mt/thous km2),2015,1.123219917,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Yangtze,Agricultural Productivity (Mt/thous km2),2020,1.119249665,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Yangtze,Agricultural Productivity (Mt/thous km2),2025,1.149817401,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Yangtze,Agricultural Productivity (Mt/thous km2),2030,1.192462661,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Yangtze,Agricultural Productivity (Mt/thous km2),2035,1.212893706,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Yangtze,Agricultural Productivity (Mt/thous km2),2040,1.23139951,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Yangtze,Agricultural Productivity (Mt/thous km2),2045,1.279901257,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Yangtze,Agricultural Productivity (Mt/thous km2),2050,1.310393817,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2010,1.265171469,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2015,1.297676789,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2020,1.304774994,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2025,1.314839269,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2030,1.328682052,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2035,1.335599501,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2040,1.361120299,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2045,1.387260274,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2050,1.41033894,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Amur,Agricultural Productivity (Mt/thous km2),2010,0.329190786,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Amur,Agricultural Productivity (Mt/thous km2),2015,0.349296501,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Amur,Agricultural Productivity (Mt/thous km2),2020,0.377631642,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Amur,Agricultural Productivity (Mt/thous km2),2025,0.392915467,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Amur,Agricultural Productivity (Mt/thous km2),2030,0.423466001,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Amur,Agricultural Productivity (Mt/thous km2),2035,0.443070782,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Amur,Agricultural Productivity (Mt/thous km2),2040,0.460536791,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Amur,Agricultural Productivity (Mt/thous km2),2045,0.473088402,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Amur,Agricultural Productivity (Mt/thous km2),2050,0.478982979,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (Mt/thous km2),2010,0.44379116,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (Mt/thous km2),2015,0.460432144,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (Mt/thous km2),2020,0.485872741,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (Mt/thous km2),2025,0.509307773,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (Mt/thous km2),2030,0.537508457,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (Mt/thous km2),2035,0.555140738,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (Mt/thous km2),2040,0.565713539,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (Mt/thous km2),2045,0.579367421,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (Mt/thous km2),2050,0.595272923,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,China_Coast,Agricultural Productivity (Mt/thous km2),2010,1.126606025,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,China_Coast,Agricultural Productivity (Mt/thous km2),2015,1.119273339,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,China_Coast,Agricultural Productivity (Mt/thous km2),2020,1.165662155,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,China_Coast,Agricultural Productivity (Mt/thous km2),2025,1.19662404,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,China_Coast,Agricultural Productivity (Mt/thous km2),2030,1.277218225,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,China_Coast,Agricultural Productivity (Mt/thous km2),2035,1.302246657,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,China_Coast,Agricultural Productivity (Mt/thous km2),2040,1.236857969,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,China_Coast,Agricultural Productivity (Mt/thous km2),2045,1.303187988,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,China_Coast,Agricultural Productivity (Mt/thous km2),2050,1.359560681,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2010,0.633643198,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2015,0.66353421,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2020,0.678885314,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2025,0.705473404,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2030,0.743183357,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2035,0.743444015,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2040,0.737115595,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2045,0.734065124,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2050,0.735070505,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2010,0.477518593,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2015,0.49923492,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2020,0.511510113,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2025,0.53859262,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2030,0.577057683,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2035,0.583802995,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2040,0.58841345,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2045,0.599760441,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2050,0.610674379,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2010,0.240135411,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2015,0.258402481,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2020,0.277504398,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2025,0.297179619,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2030,0.317397076,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2035,0.32327752,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2040,0.329335387,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2045,0.335461321,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2050,0.341711408,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Huang_He,Agricultural Productivity (Mt/thous km2),2010,0.439991552,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Huang_He,Agricultural Productivity (Mt/thous km2),2015,0.458593621,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Huang_He,Agricultural Productivity (Mt/thous km2),2020,0.472393614,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Huang_He,Agricultural Productivity (Mt/thous km2),2025,0.478452505,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Huang_He,Agricultural Productivity (Mt/thous km2),2030,0.51582884,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Huang_He,Agricultural Productivity (Mt/thous km2),2035,0.522323446,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Huang_He,Agricultural Productivity (Mt/thous km2),2040,0.493768996,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Huang_He,Agricultural Productivity (Mt/thous km2),2045,0.50757627,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Huang_He,Agricultural Productivity (Mt/thous km2),2050,0.526485476,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Indus,Agricultural Productivity (Mt/thous km2),2010,1.05509182,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Indus,Agricultural Productivity (Mt/thous km2),2015,1.113217539,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Indus,Agricultural Productivity (Mt/thous km2),2020,1.150541334,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Indus,Agricultural Productivity (Mt/thous km2),2025,1.209134672,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Indus,Agricultural Productivity (Mt/thous km2),2030,1.257073042,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Indus,Agricultural Productivity (Mt/thous km2),2035,1.295529296,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Indus,Agricultural Productivity (Mt/thous km2),2040,1.303951966,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Indus,Agricultural Productivity (Mt/thous km2),2045,1.333559554,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Indus,Agricultural Productivity (Mt/thous km2),2050,1.321157988,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Irrawaddy,Agricultural Productivity (Mt/thous km2),2010,0.53635918,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Irrawaddy,Agricultural Productivity (Mt/thous km2),2015,0.569284345,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Irrawaddy,Agricultural Productivity (Mt/thous km2),2020,0.592639618,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Irrawaddy,Agricultural Productivity (Mt/thous km2),2025,0.61870005,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Irrawaddy,Agricultural Productivity (Mt/thous km2),2030,0.64921516,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Irrawaddy,Agricultural Productivity (Mt/thous km2),2035,0.638939391,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Irrawaddy,Agricultural Productivity (Mt/thous km2),2040,0.641101198,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Irrawaddy,Agricultural Productivity (Mt/thous km2),2045,0.647187242,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Irrawaddy,Agricultural Productivity (Mt/thous km2),2050,0.653270686,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2010,0.489611511,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2015,0.510361304,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2020,0.528397878,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2025,0.548847702,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2030,0.58462816,subBasin,pal_green
