scenario,region,sector,class,units,x,subRegion,subRegType,classPalette,value
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,Sao_Francisco,subBasin,pal_green,3.5141907
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,Tocantins,subBasin,pal_green,4.75321349
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,4.0660618
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2020,Amazon,subBasin,pal_green,10.0983058
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2020,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.12087509
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2020,La_Plata,subBasin,pal_green,49.574586
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2020,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.0832916
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2020,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,6.02E-05
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2020,Parnaiba,subBasin,pal_green,1.40646693
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2020,Sao_Francisco,subBasin,pal_green,3.8467337
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2020,Tocantins,subBasin,pal_green,5.16741962
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2020,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,4.3271509
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2025,Amazon,subBasin,pal_green,11.2712703
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2025,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.13301429
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2025,La_Plata,subBasin,pal_green,52.430808
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2025,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.092892
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2025,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,7.19E-05
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2025,Parnaiba,subBasin,pal_green,1.55823345
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2025,Sao_Francisco,subBasin,pal_green,4.2157205
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2025,Tocantins,subBasin,pal_green,5.62909797
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2025,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,4.615903
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2030,Amazon,subBasin,pal_green,12.5786927
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2030,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.14367488
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2030,La_Plata,subBasin,pal_green,55.456702
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2030,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.1034209
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2030,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,8.54E-05
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2030,Parnaiba,subBasin,pal_green,1.72460157
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2030,Sao_Francisco,subBasin,pal_green,4.6177915
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2030,Tocantins,subBasin,pal_green,6.14036732
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2030,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,4.8877367
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2035,Amazon,subBasin,pal_green,14.1593321
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2035,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.14041983
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2035,La_Plata,subBasin,pal_green,58.829215
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2035,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.1126729
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2035,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,8.87E-05
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2035,Parnaiba,subBasin,pal_green,1.9309345
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2035,Sao_Francisco,subBasin,pal_green,5.022104
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2035,Tocantins,subBasin,pal_green,6.77383628
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2035,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,5.1561819
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2040,Amazon,subBasin,pal_green,15.6721725
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2040,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.13918692
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2040,La_Plata,subBasin,pal_green,62.147711
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2040,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.1212725
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2040,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,9.07E-05
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2040,Parnaiba,subBasin,pal_green,2.12704464
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2040,Sao_Francisco,subBasin,pal_green,5.417653
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2040,Tocantins,subBasin,pal_green,7.39300701
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2040,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,5.4625761
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2045,Amazon,subBasin,pal_green,16.7285778
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2045,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.13693745
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2045,La_Plata,subBasin,pal_green,64.62652
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2045,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.1270287
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2045,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,9.02E-05
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2045,Parnaiba,subBasin,pal_green,2.27779783
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2045,Sao_Francisco,subBasin,pal_green,5.7047166
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2045,Tocantins,subBasin,pal_green,7.86355191
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2045,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,5.6716993
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2050,Amazon,subBasin,pal_green,17.3880322
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2050,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.1342476
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2050,La_Plata,subBasin,pal_green,66.704774
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2050,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.1305804
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2050,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,8.78E-05
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2050,Parnaiba,subBasin,pal_green,2.39306738
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2050,Sao_Francisco,subBasin,pal_green,5.914385
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2050,Tocantins,subBasin,pal_green,8.20785657
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2050,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,5.7723605
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,Amazon,subBasin,pal_green,1.2667697
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.1705753
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,La_Plata,subBasin,pal_green,2.692368
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.4633895
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.000862
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,Parnaiba,subBasin,pal_green,0.29858541
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,Sao_Francisco,subBasin,pal_green,0.2752868
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,Tocantins,subBasin,pal_green,0.8362687
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,3.94621
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2005,Amazon,subBasin,pal_green,1.51223252
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2005,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.2036277
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2005,La_Plata,subBasin,pal_green,3.214078
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2005,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.55318
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2005,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.001029
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2005,Parnaiba,subBasin,pal_green,0.3564419
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2005,Sao_Francisco,subBasin,pal_green,0.3286286
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2005,Tocantins,subBasin,pal_green,0.998312
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2005,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,4.710865
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2010,Amazon,subBasin,pal_green,1.57308882
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2010,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.2118223
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2010,La_Plata,subBasin,pal_green,3.343426
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2010,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.57544201
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2010,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.001069
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2010,Parnaiba,subBasin,pal_green,0.3707858
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2010,Sao_Francisco,subBasin,pal_green,0.3418536
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2010,Tocantins,subBasin,pal_green,1.038488
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2010,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,4.900457
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,Amazon,subBasin,pal_green,1.87593173
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.2524377
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,La_Plata,subBasin,pal_green,3.874353
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.68250519
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.001262
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,Parnaiba,subBasin,pal_green,0.4422874
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,Sao_Francisco,subBasin,pal_green,0.401706
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,Tocantins,subBasin,pal_green,1.214951
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,5.63921
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2020,Amazon,subBasin,pal_green,2.2852887
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2020,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.2867395
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2020,La_Plata,subBasin,pal_green,4.386388
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2020,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.81842772
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2020,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.00152
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2020,Parnaiba,subBasin,pal_green,0.5334672
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2020,Sao_Francisco,subBasin,pal_green,0.4728522
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2020,Tocantins,subBasin,pal_green,1.434622
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2020,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,6.390845
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2025,Amazon,subBasin,pal_green,2.72654992
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2025,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.3195974
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2025,La_Plata,subBasin,pal_green,4.891578
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2025,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.96060281
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2025,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.0017968
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2025,Parnaiba,subBasin,pal_green,0.6302138
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2025,Sao_Francisco,subBasin,pal_green,0.546713
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2025,Tocantins,subBasin,pal_green,1.663677
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2025,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,7.124294
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2030,Amazon,subBasin,pal_green,3.20584805
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2030,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.3467452
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2030,La_Plata,subBasin,pal_green,5.385679
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2030,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,1.11069987
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2030,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.00210359
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2030,Parnaiba,subBasin,pal_green,0.734119
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2030,Sao_Francisco,subBasin,pal_green,0.6237117
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2030,Tocantins,subBasin,pal_green,1.905234
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2030,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,7.794744
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2035,Amazon,subBasin,pal_green,3.36894844
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2035,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.3369607
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2035,La_Plata,subBasin,pal_green,5.339963
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2035,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,1.14866691
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2035,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.00220539
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2035,Parnaiba,subBasin,pal_green,0.7672118
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2035,Sao_Francisco,subBasin,pal_green,0.6401815
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2035,Tocantins,subBasin,pal_green,1.961747
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2035,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,7.736919
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2040,Amazon,subBasin,pal_green,3.45900009
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2040,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.3288479
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2040,La_Plata,subBasin,pal_green,5.246157
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2040,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,1.16478346
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2040,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.00225345
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2040,Parnaiba,subBasin,pal_green,0.7848666
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2040,Sao_Francisco,subBasin,pal_green,0.6468082
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2040,Tocantins,subBasin,pal_green,1.985751
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2040,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,7.663783
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2045,Amazon,subBasin,pal_green,3.47282725
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2045,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.3218207
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2045,La_Plata,subBasin,pal_green,5.144554
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2045,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,1.16410364
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2045,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.00226081
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2045,Parnaiba,subBasin,pal_green,0.7915008
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2045,Sao_Francisco,subBasin,pal_green,0.6468041
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2045,Tocantins,subBasin,pal_green,1.986379
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2045,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,7.534361
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2050,Amazon,subBasin,pal_green,3.41987655
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2050,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.3149055
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2050,La_Plata,subBasin,pal_green,5.037269
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2050,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,1.14858067
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2050,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.00222836
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2050,Parnaiba,subBasin,pal_green,0.7877461
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2050,Sao_Francisco,subBasin,pal_green,0.6405959
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2050,Tocantins,subBasin,pal_green,1.96408
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2050,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,7.313313
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,Amazon,subBasin,pal_green,3.2592494
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,1.8592007
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,La_Plata,subBasin,pal_green,7.361658
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,1.436874
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.0386679
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,Parnaiba,subBasin,pal_green,0.4710713
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,Sao_Francisco,subBasin,pal_green,2.2089558
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,Tocantins,subBasin,pal_green,3.0518889
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,6.6373007
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2005,Amazon,subBasin,pal_green,3.5841113
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2005,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,2.0445148
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2005,La_Plata,subBasin,pal_green,8.095417
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2005,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,1.580093
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2005,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.042522
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2005,Parnaiba,subBasin,pal_green,0.5180259
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2005,Sao_Francisco,subBasin,pal_green,2.4291329
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2005,Tocantins,subBasin,pal_green,3.35609052
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2005,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,7.298865
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,Amazon,subBasin,pal_green,3.6727037
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,2.0950579
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,La_Plata,subBasin,pal_green,8.295535
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,1.6191515
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.0435731
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,Parnaiba,subBasin,pal_green,0.53083071
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,Sao_Francisco,subBasin,pal_green,2.4891756
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,Tocantins,subBasin,pal_green,3.43904452
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,7.47929
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2015,Amazon,subBasin,pal_green,3.81574274
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2015,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,2.1921547
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2015,La_Plata,subBasin,pal_green,8.664066
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2015,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,1.67112114
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2015,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.0447249
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2015,Parnaiba,subBasin,pal_green,0.5526249
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2015,Sao_Francisco,subBasin,pal_green,2.5857349
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2015,Tocantins,subBasin,pal_green,3.52367316
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2015,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,7.71094
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2020,Amazon,subBasin,pal_green,4.20282422
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2020,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,2.2669377
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2020,La_Plata,subBasin,pal_green,9.128617
