scenario,region,sector,subRegion,class,units,x,value,subRegType,classPalette
SSP2_CI_AgWat,China,MiscCrop,GangesR,MiscCrop,Agricultural Production (Mt),2025,0.4111963,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,GangesR,MiscCrop,Agricultural Production (Mt),2030,0.4496149,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,GangesR,MiscCrop,Agricultural Production (Mt),2035,0.4960101,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,GangesR,MiscCrop,Agricultural Production (Mt),2040,0.5175595,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,GangesR,MiscCrop,Agricultural Production (Mt),2045,0.4754074,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,GangesR,MiscCrop,Agricultural Production (Mt),2050,0.4732903,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Gobi,MiscCrop,Agricultural Production (Mt),2010,4.90306,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Gobi,MiscCrop,Agricultural Production (Mt),2015,5.40856,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Gobi,MiscCrop,Agricultural Production (Mt),2020,6.02575,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Gobi,MiscCrop,Agricultural Production (Mt),2025,6.91018,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Gobi,MiscCrop,Agricultural Production (Mt),2030,8.42673,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Gobi,MiscCrop,Agricultural Production (Mt),2035,8.95346,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Gobi,MiscCrop,Agricultural Production (Mt),2040,9.91638,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Gobi,MiscCrop,Agricultural Production (Mt),2045,10.69391,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Gobi,MiscCrop,Agricultural Production (Mt),2050,10.85794,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Hainan,MiscCrop,Agricultural Production (Mt),2010,7.519327,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Hainan,MiscCrop,Agricultural Production (Mt),2015,7.609609,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Hainan,MiscCrop,Agricultural Production (Mt),2020,8.019477,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Hainan,MiscCrop,Agricultural Production (Mt),2025,7.934046,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Hainan,MiscCrop,Agricultural Production (Mt),2030,8.001334,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Hainan,MiscCrop,Agricultural Production (Mt),2035,8.172035,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Hainan,MiscCrop,Agricultural Production (Mt),2040,8.252103,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Hainan,MiscCrop,Agricultural Production (Mt),2045,7.714803,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Hainan,MiscCrop,Agricultural Production (Mt),2050,7.207157,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Hong,MiscCrop,Agricultural Production (Mt),2010,3.181349,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Hong,MiscCrop,Agricultural Production (Mt),2015,3.079169,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Hong,MiscCrop,Agricultural Production (Mt),2020,3.03034,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Hong,MiscCrop,Agricultural Production (Mt),2025,2.780125,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Hong,MiscCrop,Agricultural Production (Mt),2030,3.029376,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Hong,MiscCrop,Agricultural Production (Mt),2035,3.001272,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Hong,MiscCrop,Agricultural Production (Mt),2040,3.072205,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Hong,MiscCrop,Agricultural Production (Mt),2045,3.104583,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Hong,MiscCrop,Agricultural Production (Mt),2050,2.877435,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,HuangHeR,MiscCrop,Agricultural Production (Mt),2010,54.49568,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,HuangHeR,MiscCrop,Agricultural Production (Mt),2015,59.42331,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,HuangHeR,MiscCrop,Agricultural Production (Mt),2020,62.66704,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,HuangHeR,MiscCrop,Agricultural Production (Mt),2025,60.5893,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,HuangHeR,MiscCrop,Agricultural Production (Mt),2030,65.31191,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,HuangHeR,MiscCrop,Agricultural Production (Mt),2035,63.79663,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,HuangHeR,MiscCrop,Agricultural Production (Mt),2040,59.29896,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,HuangHeR,MiscCrop,Agricultural Production (Mt),2045,61.36169,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,HuangHeR,MiscCrop,Agricultural Production (Mt),2050,58.82947,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,IndusR,MiscCrop,Agricultural Production (Mt),2010,0.00161,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,IndusR,MiscCrop,Agricultural Production (Mt),2015,0.001687,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,IndusR,MiscCrop,Agricultural Production (Mt),2020,0.001868,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,IndusR,MiscCrop,Agricultural Production (Mt),2025,0.00211,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,IndusR,MiscCrop,Agricultural Production (Mt),2030,0.002204,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,IndusR,MiscCrop,Agricultural Production (Mt),2035,0.002413,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,IndusR,MiscCrop,Agricultural Production (Mt),2040,0.002525,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,IndusR,MiscCrop,Agricultural Production (Mt),2045,0.002667,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,IndusR,MiscCrop,Agricultural Production (Mt),2050,0.002829,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,IrrawaddyR,MiscCrop,Agricultural Production (Mt),2010,0.631924,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,IrrawaddyR,MiscCrop,Agricultural Production (Mt),2015,0.750322,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,IrrawaddyR,MiscCrop,Agricultural Production (Mt),2020,0.824738,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,IrrawaddyR,MiscCrop,Agricultural Production (Mt),2025,0.817453,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,IrrawaddyR,MiscCrop,Agricultural Production (Mt),2030,0.827157,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,IrrawaddyR,MiscCrop,Agricultural Production (Mt),2035,0.788585,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,IrrawaddyR,MiscCrop,Agricultural Production (Mt),2040,0.830945,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,IrrawaddyR,MiscCrop,Agricultural Production (Mt),2045,0.790632,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,IrrawaddyR,MiscCrop,Agricultural Production (Mt),2050,0.733948,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,LBalkash,MiscCrop,Agricultural Production (Mt),2010,0.97691,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,LBalkash,MiscCrop,Agricultural Production (Mt),2015,1.077785,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,LBalkash,MiscCrop,Agricultural Production (Mt),2020,1.223837,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,LBalkash,MiscCrop,Agricultural Production (Mt),2025,1.348767,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,LBalkash,MiscCrop,Agricultural Production (Mt),2030,1.535331,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,LBalkash,MiscCrop,Agricultural Production (Mt),2035,1.648754,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,LBalkash,MiscCrop,Agricultural Production (Mt),2040,1.88331,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,LBalkash,MiscCrop,Agricultural Production (Mt),2045,2.136568,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,LBalkash,MiscCrop,Agricultural Production (Mt),2050,2.341598,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Mekong,MiscCrop,Agricultural Production (Mt),2010,1.858056,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Mekong,MiscCrop,Agricultural Production (Mt),2015,1.900261,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Mekong,MiscCrop,Agricultural Production (Mt),2020,1.637172,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Mekong,MiscCrop,Agricultural Production (Mt),2025,2.038781,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Mekong,MiscCrop,Agricultural Production (Mt),2030,2.340831,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Mekong,MiscCrop,Agricultural Production (Mt),2035,2.321237,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Mekong,MiscCrop,Agricultural Production (Mt),2040,2.41849,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Mekong,MiscCrop,Agricultural Production (Mt),2045,2.28649,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Mekong,MiscCrop,Agricultural Production (Mt),2050,2.412371,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,ObR,MiscCrop,Agricultural Production (Mt),2010,0.2287732,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,ObR,MiscCrop,Agricultural Production (Mt),2015,0.2490445,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,ObR,MiscCrop,Agricultural Production (Mt),2020,0.29889,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,ObR,MiscCrop,Agricultural Production (Mt),2025,0.3330604,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,ObR,MiscCrop,Agricultural Production (Mt),2030,0.3652356,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,ObR,MiscCrop,Agricultural Production (Mt),2035,0.4115403,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,ObR,MiscCrop,Agricultural Production (Mt),2040,0.4639372,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,ObR,MiscCrop,Agricultural Production (Mt),2045,0.5206106,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,ObR,MiscCrop,Agricultural Production (Mt),2050,0.4874427,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,RusCstSE,MiscCrop,Agricultural Production (Mt),2010,0.5772326,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,RusCstSE,MiscCrop,Agricultural Production (Mt),2015,0.7213317,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,RusCstSE,MiscCrop,Agricultural Production (Mt),2020,0.8698073,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,RusCstSE,MiscCrop,Agricultural Production (Mt),2025,0.9008921,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,RusCstSE,MiscCrop,Agricultural Production (Mt),2030,0.9482226,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,RusCstSE,MiscCrop,Agricultural Production (Mt),2035,1.015379,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,RusCstSE,MiscCrop,Agricultural Production (Mt),2040,1.0140659,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,RusCstSE,MiscCrop,Agricultural Production (Mt),2045,0.9701233,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,RusCstSE,MiscCrop,Agricultural Production (Mt),2050,0.924588,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Salween,MiscCrop,Agricultural Production (Mt),2010,1.01716,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Salween,MiscCrop,Agricultural Production (Mt),2015,1.108146,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Salween,MiscCrop,Agricultural Production (Mt),2020,1.262562,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Salween,MiscCrop,Agricultural Production (Mt),2025,1.281629,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Salween,MiscCrop,Agricultural Production (Mt),2030,1.375786,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Salween,MiscCrop,Agricultural Production (Mt),2035,1.409502,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Salween,MiscCrop,Agricultural Production (Mt),2040,1.520111,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Salween,MiscCrop,Agricultural Production (Mt),2045,1.546737,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Salween,MiscCrop,Agricultural Production (Mt),2050,1.483808,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,SChinaSea,MiscCrop,Agricultural Production (Mt),2010,20.257293,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,SChinaSea,MiscCrop,Agricultural Production (Mt),2015,19.60034,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,SChinaSea,MiscCrop,Agricultural Production (Mt),2020,19.363133,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,SChinaSea,MiscCrop,Agricultural Production (Mt),2025,18.948753,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,SChinaSea,MiscCrop,Agricultural Production (Mt),2030,18.491732,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,SChinaSea,MiscCrop,Agricultural Production (Mt),2035,19.204194,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,SChinaSea,MiscCrop,Agricultural Production (Mt),2040,19.532164,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,SChinaSea,MiscCrop,Agricultural Production (Mt),2045,18.917555,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,SChinaSea,MiscCrop,Agricultural Production (Mt),2050,18.36843,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,SyrDaryaR,MiscCrop,Agricultural Production (Mt),2010,7.15E-05,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,SyrDaryaR,MiscCrop,Agricultural Production (Mt),2015,7.17E-05,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,SyrDaryaR,MiscCrop,Agricultural Production (Mt),2020,8.31E-05,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,SyrDaryaR,MiscCrop,Agricultural Production (Mt),2025,8.28E-05,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,SyrDaryaR,MiscCrop,Agricultural Production (Mt),2030,8.41E-05,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,SyrDaryaR,MiscCrop,Agricultural Production (Mt),2035,8.91E-05,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,SyrDaryaR,MiscCrop,Agricultural Production (Mt),2040,0.0001009,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,SyrDaryaR,MiscCrop,Agricultural Production (Mt),2045,0.0001195,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,SyrDaryaR,MiscCrop,Agricultural Production (Mt),2050,0.0001046,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Taiwan,MiscCrop,Agricultural Production (Mt),2010,7.70031,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Taiwan,MiscCrop,Agricultural Production (Mt),2015,8.09426,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Taiwan,MiscCrop,Agricultural Production (Mt),2020,8.64514,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Taiwan,MiscCrop,Agricultural Production (Mt),2025,8.99601,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Taiwan,MiscCrop,Agricultural Production (Mt),2030,8.96042,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Taiwan,MiscCrop,Agricultural Production (Mt),2035,8.70747,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Taiwan,MiscCrop,Agricultural Production (Mt),2040,8.76346,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Taiwan,MiscCrop,Agricultural Production (Mt),2045,8.48646,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Taiwan,MiscCrop,Agricultural Production (Mt),2050,8.18819,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Tarim,MiscCrop,Agricultural Production (Mt),2010,3.018222,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Tarim,MiscCrop,Agricultural Production (Mt),2015,3.211423,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Tarim,MiscCrop,Agricultural Production (Mt),2020,3.665333,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Tarim,MiscCrop,Agricultural Production (Mt),2025,4.014481,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Tarim,MiscCrop,Agricultural Production (Mt),2030,4.306073,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Tarim,MiscCrop,Agricultural Production (Mt),2035,4.584797,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Tarim,MiscCrop,Agricultural Production (Mt),2040,5.039742,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Tarim,MiscCrop,Agricultural Production (Mt),2045,5.146972,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Tarim,MiscCrop,Agricultural Production (Mt),2050,5.191982,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Tibet,MiscCrop,Agricultural Production (Mt),2010,0.002622,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Tibet,MiscCrop,Agricultural Production (Mt),2015,0.00284138,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Tibet,MiscCrop,Agricultural Production (Mt),2020,0.00324201,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Tibet,MiscCrop,Agricultural Production (Mt),2025,0.003592,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Tibet,MiscCrop,Agricultural Production (Mt),2030,0.00377801,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Tibet,MiscCrop,Agricultural Production (Mt),2035,0.00393035,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Tibet,MiscCrop,Agricultural Production (Mt),2040,0.00416893,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Tibet,MiscCrop,Agricultural Production (Mt),2045,0.00423144,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Tibet,MiscCrop,Agricultural Production (Mt),2050,0.00427066,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,XunJiang,MiscCrop,Agricultural Production (Mt),2010,59.57044,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,XunJiang,MiscCrop,Agricultural Production (Mt),2015,58.53737,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,XunJiang,MiscCrop,Agricultural Production (Mt),2020,58.40426,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,XunJiang,MiscCrop,Agricultural Production (Mt),2025,57.09855,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,XunJiang,MiscCrop,Agricultural Production (Mt),2030,55.15853,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,XunJiang,MiscCrop,Agricultural Production (Mt),2035,55.18955,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,XunJiang,MiscCrop,Agricultural Production (Mt),2040,55.82171,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,XunJiang,MiscCrop,Agricultural Production (Mt),2045,53.8071,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,XunJiang,MiscCrop,Agricultural Production (Mt),2050,52.18831,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Yangtze,MiscCrop,Agricultural Production (Mt),2010,241.6745,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Yangtze,MiscCrop,Agricultural Production (Mt),2015,232.5682,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Yangtze,MiscCrop,Agricultural Production (Mt),2020,223.1179,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Yangtze,MiscCrop,Agricultural Production (Mt),2025,219.5962,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Yangtze,MiscCrop,Agricultural Production (Mt),2030,218.373,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Yangtze,MiscCrop,Agricultural Production (Mt),2035,212.3404,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Yangtze,MiscCrop,Agricultural Production (Mt),2040,208.5288,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Yangtze,MiscCrop,Agricultural Production (Mt),2045,209.6878,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Yangtze,MiscCrop,Agricultural Production (Mt),2050,214.7821,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,ZiyaHe,MiscCrop,Agricultural Production (Mt),2010,74.8192,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,ZiyaHe,MiscCrop,Agricultural Production (Mt),2015,82.377,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,ZiyaHe,MiscCrop,Agricultural Production (Mt),2020,85.7338,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,ZiyaHe,MiscCrop,Agricultural Production (Mt),2025,83.6043,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,ZiyaHe,MiscCrop,Agricultural Production (Mt),2030,89.3174,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,ZiyaHe,MiscCrop,Agricultural Production (Mt),2035,87.4177,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,ZiyaHe,MiscCrop,Agricultural Production (Mt),2040,78.6878,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,ZiyaHe,MiscCrop,Agricultural Production (Mt),2045,80.8817,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,ZiyaHe,MiscCrop,Agricultural Production (Mt),2050,82.8074,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,AmurR,OilCrop,Agricultural Production (Mt),2010,5.760754,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,AmurR,OilCrop,Agricultural Production (Mt),2015,6.584596,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,AmurR,OilCrop,Agricultural Production (Mt),2020,6.201338,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,AmurR,OilCrop,Agricultural Production (Mt),2025,6.255333,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,AmurR,OilCrop,Agricultural Production (Mt),2030,6.92712,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,AmurR,OilCrop,Agricultural Production (Mt),2035,7.325822,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,AmurR,OilCrop,Agricultural Production (Mt),2040,7.987735,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,AmurR,OilCrop,Agricultural Production (Mt),2045,7.534401,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,AmurR,OilCrop,Agricultural Production (Mt),2050,6.853431,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,BoHai,OilCrop,Agricultural Production (Mt),2010,1.264533,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,BoHai,OilCrop,Agricultural Production (Mt),2015,1.421951,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,BoHai,OilCrop,Agricultural Production (Mt),2020,1.370969,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,BoHai,OilCrop,Agricultural Production (Mt),2025,1.388488,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,BoHai,OilCrop,Agricultural Production (Mt),2030,1.453112,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,BoHai,OilCrop,Agricultural Production (Mt),2035,1.552453,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,BoHai,OilCrop,Agricultural Production (Mt),2040,1.638299,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,BoHai,OilCrop,Agricultural Production (Mt),2045,1.668267,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,BoHai,OilCrop,Agricultural Production (Mt),2050,1.635008,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,ChinaCst,OilCrop,Agricultural Production (Mt),2010,8.26117,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,ChinaCst,OilCrop,Agricultural Production (Mt),2015,8.48192,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,ChinaCst,OilCrop,Agricultural Production (Mt),2020,8.46231,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,ChinaCst,OilCrop,Agricultural Production (Mt),2025,8.72502,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,ChinaCst,OilCrop,Agricultural Production (Mt),2030,9.27673,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,ChinaCst,OilCrop,Agricultural Production (Mt),2035,9.48226,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,ChinaCst,OilCrop,Agricultural Production (Mt),2040,9.68999,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,ChinaCst,OilCrop,Agricultural Production (Mt),2045,10.13279,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,ChinaCst,OilCrop,Agricultural Production (Mt),2050,10.31588,subBasin,pal_green
