scenario,region,crop,metis_basin,year,prod,land,productivity
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Ob,X2025,0.16152896,0.3638234,0.443976281
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Ob,X2030,0.1694126,0.3669984,0.461616726
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Ob,X2035,0.17551414,0.3789945,0.463104715
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Ob,X2040,0.17961791,0.3866353,0.464566764
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Ob,X2045,0.18218501,0.3909447,0.466012226
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Ob,X2050,0.1831041,0.3917207,0.467435344
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Plateau_of_Tibet_Interior,X2010,0.001238,0.0014448,0.856866002
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Plateau_of_Tibet_Interior,X2015,0.0012521,0.0013988,0.895124392
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Plateau_of_Tibet_Interior,X2020,0.0013289,0.0014222,0.934397412
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Plateau_of_Tibet_Interior,X2025,0.0014121,0.0014506,0.973459258
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Plateau_of_Tibet_Interior,X2030,0.001508,0.0014883,1.013236579
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Plateau_of_Tibet_Interior,X2035,0.0015903,0.0015636,1.017075979
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Plateau_of_Tibet_Interior,X2040,0.0016521,0.001619,1.020444719
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Plateau_of_Tibet_Interior,X2045,0.0017059,0.0016641,1.025118683
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Plateau_of_Tibet_Interior,X2050,0.0017465,0.0016977,1.028744772
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Russia_South_East_Coast,X2010,0.01393892,0.0599574,0.232480394
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Russia_South_East_Coast,X2015,0.01363629,0.0561419,0.242889713
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Russia_South_East_Coast,X2020,0.01357829,0.0536067,0.253294644
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Russia_South_East_Coast,X2025,0.01342146,0.0508874,0.263748197
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Russia_South_East_Coast,X2030,0.01318416,0.0480773,0.274228378
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Russia_South_East_Coast,X2035,0.01268711,0.0461164,0.27511059
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Russia_South_East_Coast,X2040,0.01216793,0.04409,0.27597936
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Russia_South_East_Coast,X2045,0.01160619,0.0419242,0.276837483
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Russia_South_East_Coast,X2050,0.01103189,0.0397285,0.277682017
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Salween,X2010,0.1337055,0.3926486,0.340522034
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Salween,X2015,0.1518779,0.4128241,0.367899791
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Salween,X2020,0.1773282,0.4473185,0.396424919
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Salween,X2025,0.2038344,0.4787504,0.425763404
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Salween,X2030,0.2323109,0.5095642,0.455901141
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Salween,X2035,0.2502017,0.5380222,0.465039733
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Salween,X2040,0.2660438,0.560838,0.474368356
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Salween,X2045,0.2807344,0.5801936,0.483863317
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Salween,X2050,0.2938741,0.5955057,0.493486628
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,South_China_Sea_Coast,X2010,0.0080673,0.01237262,0.652028431
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,South_China_Sea_Coast,X2015,0.00809458,0.0118824,0.681224332
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,South_China_Sea_Coast,X2020,0.00821657,0.01156599,0.710407842
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,South_China_Sea_Coast,X2025,0.0083024,0.0112236,0.739727004
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,South_China_Sea_Coast,X2030,0.00836048,0.01087022,0.769117828
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,South_China_Sea_Coast,X2035,0.00818625,0.01060952,0.771594756
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,South_China_Sea_Coast,X2040,0.00798345,0.01031412,0.774031134
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,South_China_Sea_Coast,X2045,0.00777516,0.01001389,0.776437528
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,South_China_Sea_Coast,X2050,0.00756498,0.00971356,0.778806123
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Syr_Darya,X2010,5.62E-05,0.0001572,0.357506361
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Syr_Darya,X2015,7.15E-05,0.0001746,0.409507446
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Syr_Darya,X2020,9.18E-05,0.0001984,0.462701613
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Syr_Darya,X2025,0.0001145,0.000223,0.513452915
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Syr_Darya,X2030,0.0001402,0.000247,0.567611336
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Syr_Darya,X2035,0.0001585,0.000271,0.584870849
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Syr_Darya,X2040,0.0001767,0.000292,0.605136986
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Syr_Darya,X2045,0.0001958,0.000312,0.627564103
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Syr_Darya,X2050,0.0002135,0.000332,0.643072289
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Tarim_Interior,X2010,1.9625593,2.6658812,0.736176578
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Tarim_Interior,X2015,1.9875013,2.5833298,0.769356394
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Tarim_Interior,X2020,2.114217,2.6340471,0.802649656
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Tarim_Interior,X2025,2.2419648,2.6810915,0.83621346
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Tarim_Interior,X2030,2.3838636,2.7401778,0.869966759
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Tarim_Interior,X2035,2.5123426,2.8774858,0.873103388
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Tarim_Interior,X2040,2.6073355,2.9756373,0.87622759
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Tarim_Interior,X2045,2.682004,3.0499926,0.879347707
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Tarim_Interior,X2050,2.7331344,3.0971853,0.882457501
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Xun_Jiang,X2010,0.6270426,2.05593,0.304992193
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Xun_Jiang,X2015,0.6609312,2.058791,0.321028798
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Xun_Jiang,X2020,0.7035589,2.083449,0.337689523
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Xun_Jiang,X2025,0.7426927,2.092697,0.354897388
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Xun_Jiang,X2030,0.778971,2.090711,0.372586646
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Xun_Jiang,X2035,0.7808323,2.076921,0.375956669
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Xun_Jiang,X2040,0.7792762,2.053737,0.379443035
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Xun_Jiang,X2045,0.7763252,2.02675,0.383039447
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Xun_Jiang,X2050,0.772275,1.996923,0.386732488
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Yangtze,X2010,43.21109,57.6922,0.748993625
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Yangtze,X2015,47.56607,59.5118,0.799271237
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Yangtze,X2020,52.74748,61.9158,0.851922773
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Yangtze,X2025,57.799,63.7675,0.906402164
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Yangtze,X2030,62.7622,65.2033,0.962561711
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Yangtze,X2035,64.1227,65.598,0.977509985
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Yangtze,X2040,65.2015,65.6699,0.992867356
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Yangtze,X2045,66.2646,65.6997,1.008598213
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Yangtze,X2050,67.2927,65.6745,1.0246397
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Ziya_He_Interior,X2010,22.119174,23.70919,0.932936722
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Ziya_He_Interior,X2015,22.626205,23.201979,0.975184272
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Ziya_He_Interior,X2020,23.164483,22.761726,1.017694484
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Ziya_He_Interior,X2025,23.629782,22.278787,1.06064042
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Ziya_He_Interior,X2030,23.983199,21.725793,1.103904424
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Ziya_He_Interior,X2035,23.582865,21.280982,1.108166202
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Ziya_He_Interior,X2040,23.123887,20.786654,1.112439116
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Ziya_He_Interior,X2045,22.67992,20.309141,1.116734578
"SSP2_Ref,date=2018-18-12T16:01:35-05:00",China,Wheat,Ziya_He_Interior,X2050,22.262695,19.858921,1.121042528
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,,X2010,0.31534,0.26096,1.208384427
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,,X2015,0.315778,0.252731,1.249462868
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,,X2020,0.326343,0.252798,1.290923979
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,,X2025,0.336833,0.252801,1.332403748
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,,X2030,0.339393,0.24706,1.37372703
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,,X2035,0.342868,0.244595,1.40177845
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,,X2040,0.357819,0.25025,1.429846154
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,,X2045,0.362038,0.248398,1.457491606
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,,X2050,0.36526,0.245867,1.485599938
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Amur,X2010,44.76158,62.11698,0.720601356
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Amur,X2015,41.79546,57.8897,0.721984394
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Amur,X2020,45.1857,59.84966,0.754986745
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Amur,X2025,49.08642,62.00604,0.791639331
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Amur,X2030,53.77119,63.77412,0.843150639
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Amur,X2035,56.82748,65.12727,0.87256045
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Amur,X2040,63.06242,69.0492,0.913296896
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Amur,X2045,64.39786,69.28736,0.929431573
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Amur,X2050,63.38909,67.90014,0.933563465
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Bo_Hai_Korean_Bay_North_Coast,X2010,23.71391,32.25998,0.735087561
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Bo_Hai_Korean_Bay_North_Coast,X2015,23.50852,31.0976,0.755959302
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Bo_Hai_Korean_Bay_North_Coast,X2020,24.60937,31.43848,0.78277862
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Bo_Hai_Korean_Bay_North_Coast,X2025,27.12357,32.74829,0.828243856
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Bo_Hai_Korean_Bay_North_Coast,X2030,28.48152,32.96097,0.864098356
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Bo_Hai_Korean_Bay_North_Coast,X2035,30.37723,33.78818,0.899049017
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Bo_Hai_Korean_Bay_North_Coast,X2040,33.04887,35.34218,0.935111247
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Bo_Hai_Korean_Bay_North_Coast,X2045,34.29555,35.83131,0.957139161
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Bo_Hai_Korean_Bay_North_Coast,X2050,36.05072,36.4304,0.989577935
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,China_Coast,X2010,15.62146,13.36224,1.169074946
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,China_Coast,X2015,15.53157,13.04243,1.190849405
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,China_Coast,X2020,15.52204,12.82372,1.210416322
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,China_Coast,X2025,15.4522,12.59237,1.227108162
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,China_Coast,X2030,15.41357,12.25036,1.258213636
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,China_Coast,X2035,15.45738,12.12874,1.274442358
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,China_Coast,X2040,15.79066,12.31027,1.282722475
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,China_Coast,X2045,15.89587,12.18894,1.304122426
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,China_Coast,X2050,16.43315,12.27012,1.33928193
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Ganges_Bramaputra,X2010,0.0070277,0.01631302,0.430803125
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Ganges_Bramaputra,X2015,0.006735565,0.015451261,0.43592332
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Ganges_Bramaputra,X2020,0.007594334,0.016682956,0.455215131
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Ganges_Bramaputra,X2025,0.007540058,0.016632583,0.45333055
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Ganges_Bramaputra,X2030,0.007508175,0.016470743,0.455849199
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Ganges_Bramaputra,X2035,0.007492737,0.016661534,0.44970271
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Ganges_Bramaputra,X2040,0.007305348,0.016766866,0.43570146
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Ganges_Bramaputra,X2045,0.007303185,0.016824883,0.434070478
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Ganges_Bramaputra,X2050,0.006373869,0.015520378,0.410677433
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Gobi_Interior,X2010,2.0095639,2.4063984,0.835091937
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Gobi_Interior,X2015,1.8733194,2.2459796,0.834076765
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Gobi_Interior,X2020,2.0912697,2.404689,0.86966327
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Gobi_Interior,X2025,2.0657272,2.3880593,0.86502341
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Gobi_Interior,X2030,2.2091068,2.4617947,0.897356226
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Gobi_Interior,X2035,2.4244206,2.6293748,0.922052117
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Gobi_Interior,X2040,2.880205,2.9808367,0.966240452
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Gobi_Interior,X2045,3.4251392,3.3259814,1.029813095
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Gobi_Interior,X2050,3.700518,3.4936413,1.059215209
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Hainan,X2010,0.04085622,0.106392,0.384015903
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Hainan,X2015,0.04474787,0.109962,0.406939397
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Hainan,X2020,0.04775665,0.1127492,0.423565311
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Hainan,X2025,0.04955376,0.1140958,0.434317126
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Hainan,X2030,0.05095412,0.1138386,0.447599672
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Hainan,X2035,0.0533048,0.1160259,0.45942156
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Hainan,X2040,0.0573741,0.1215,0.472214815
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Hainan,X2045,0.0594382,0.1235459,0.481102165
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Hainan,X2050,0.058466,0.1216654,0.480547469
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Hong_(Red_River),X2010,0.8080012,2.7226686,0.296768105
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Hong_(Red_River),X2015,0.8929779,2.8148367,0.317239682
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Hong_(Red_River),X2020,0.9472134,2.8858944,0.328221781
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Hong_(Red_River),X2025,1.0221657,2.9901948,0.341839167
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Hong_(Red_River),X2030,1.1220357,3.0796343,0.364340565
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Hong_(Red_River),X2035,1.136726,3.073902,0.369799037
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Hong_(Red_River),X2040,1.1550042,3.1042359,0.372073591
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Hong_(Red_River),X2045,1.2186513,3.1689796,0.384556373
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Hong_(Red_River),X2050,1.2278416,3.1560362,0.389045474
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Huang_He,X2010,20.29086,34.7275,0.584287956
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Huang_He,X2015,19.87878,33.3608,0.595872401
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Huang_He,X2020,19.76605,32.89081,0.60095966
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Huang_He,X2025,20.76698,33.78618,0.614659011
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Huang_He,X2030,20.85429,33.07407,0.630532922
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Huang_He,X2035,21.30655,33.49988,0.636018696
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Huang_He,X2040,22.32363,35.09889,0.636020968
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Huang_He,X2045,23.41996,35.86804,0.652947861
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Huang_He,X2050,24.67882,36.8828,0.669114601
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Indus,X2010,0.001691,0.00141,1.19929078
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Indus,X2015,0.001623,0.001339,1.212098581
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Indus,X2020,0.001926,0.001507,1.278035833
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Indus,X2025,0.002192,0.001656,1.323671498
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Indus,X2030,0.002372,0.001738,1.364787112
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Indus,X2035,0.00272024,0.001937,1.404357253
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Indus,X2040,0.00304219,0.002143,1.419594027
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Indus,X2045,0.00331105,0.002288,1.447137238
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Indus,X2050,0.00340384,0.002348,1.44967632
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Irrawaddy,X2010,0.0986253,0.230936,0.427067672
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Irrawaddy,X2015,0.0975986,0.2217195,0.440189519
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Irrawaddy,X2020,0.1019819,0.2243063,0.45465464
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Irrawaddy,X2025,0.1027747,0.221425,0.464151293
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Irrawaddy,X2030,0.1043704,0.2173963,0.480092807
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Irrawaddy,X2035,0.1034108,0.2130456,0.485392799
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Irrawaddy,X2040,0.1108226,0.2223235,0.49847452
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Irrawaddy,X2045,0.1178834,0.2279139,0.517227778
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Irrawaddy,X2050,0.1152171,0.221226,0.520811749
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Lake_Balkash,X2010,0.5951558,0.7481454,0.795508199
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Lake_Balkash,X2015,0.6047607,0.7372802,0.820258973
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Lake_Balkash,X2020,0.6306429,0.754079,0.836308795
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Lake_Balkash,X2025,0.654563,0.7681706,0.85210629
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Lake_Balkash,X2030,0.6855827,0.7777658,0.881477046
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Lake_Balkash,X2035,0.7548369,0.8256242,0.914262082
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Lake_Balkash,X2040,0.8468193,0.8938315,0.947403733
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Lake_Balkash,X2045,0.8657799,0.9001519,0.961815334
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Lake_Balkash,X2050,0.8853947,0.9102492,0.97269484
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Mekong,X2010,0.6016182,2.0169426,0.298282261
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Mekong,X2015,0.7682061,2.274272,0.337781101
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Mekong,X2020,0.8331897,2.367099,0.351987686
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Mekong,X2025,0.8100034,2.297581,0.352546178
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Mekong,X2030,0.9205795,2.431289,0.378638451
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Mekong,X2035,0.9370626,2.442411,0.383662946
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Mekong,X2040,0.9558716,2.486926,0.384358682
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Mekong,X2045,0.9581489,2.469236,0.388034558
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Mekong,X2050,0.9361342,2.407666,0.38881398
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Ob,X2010,0.0565427,0.0962332,0.587559179
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Ob,X2015,0.06485518,0.10227192,0.634144543
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Ob,X2020,0.07103053,0.108217,0.656371273
"SSP2_CI_AgWat,date=2018-29-11T16:02:06-05:00",China,Corn,Ob,X2025,0.07443934,0.11130216,0.668804091
